isoform,plddt_difference,exon_skipping,alternative_donor_site,alternative_acceptor_site,mutually_exclusive_exon,intron_retention,alternative_first_exon,alternative_last_exon,mutually_exclusive_exon-alternative_first_exon,mutually_exclusive_exon-alternative_last_exon,tm_align
Q9NX14-2,3.0023140462728293,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688018452
Q5T4I8-2,19.639338056680124,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.337358334
Q96G04-2,1.5684649877151031,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7126429586368649
Q9BYD3-2,3.6116228772632866,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.753506676
P61764-2,0.2967797376751804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.939763085
Q7L513-5,0.8606180282622233,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413026991
Q9NR22-2,1.4150362581581248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.846956905
Q9BXN2-2,6.31374483856024,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625209421
P60604-2,1.4433165228931557,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.898534286
Q9UBB4-2,5.653445614035164,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876040843
Q9NZC7-3,6.127407407407446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.32233071
Q8TAV4-2,1.065796592820078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.93304562
Q9NNX1-2,2.397575342465771,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570460131
O95302-2,1.498955880826287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.774028356
Q6ZQR2-2,9.64564128521127,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231604756
Q86XR8-5,0.4999143788187581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.457544157
P51677-2,5.073096418939173,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903534351
Q6NUK1-2,0.8993160949531216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.9248476036994048
Q9H2A2-2,2.65259134731663,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93778469
P43003-2,0.38206638354127165,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901888297
A4D1E9-2,8.789663495419262,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62733819
P82663-2,14.899112218457262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.778215577
Q9H1R2-2,12.984602279368843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.563021416
Q5VYY2-2,2.2457688153126014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.947085549
Q8TB03-2,6.618517554858897,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.373729589
Q8N1N4-2,6.152936210131315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.477233824
Q14994-12,4.969861055242703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.625618702
P04899-5,6.78741351946492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.911852115
Q6P531-2,1.6792698648763036,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.814688961
Q9H0A9-2,13.241258380771669,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.669262447
P55058-4,0.7742071469712783,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.854468543
Q9NWW5-2,3.638149016151999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.843156252
O43307-3,5.227169419166273,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.760430189
Q9P000-2,5.530159285159357,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634284824
Q8IZ96-9,7.8724513947590395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.416011092
Q5TGP6-2,4.159827790648876,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.790125342
Q9NPH2-2,1.2603219971659172,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.809369647
Q7Z5M8-2,2.1981108849471553,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7968798555645066
Q9UBI4-6,2.3412243941420314,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515325438
Q4ZJI4-3,1.9710583546244038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.752435449
Q9UMY4-3,5.839842944210076,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84319352
P24752-2,14.44219258681008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.49315496
P21589-2,6.060255671995165,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874659624
P11310-2,0.6139737320105638,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970712293
Q9BY14-2,2.753895582329349,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.841109723
Q9UJA5-4,1.9053419600170827,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.658730204
Q9UH17-3,0.7316303694252184,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596976953
P31483-3,1.1610580601422669,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.381360001
Q9UKA9-2,0.9390092462796247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712326955
P34896-4,0.9743436853001555,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.855479538
Q96FL8-3,1.9965512843542115,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.938717621
Q9BRN9-2,6.310945463205471,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.814456078
Q9GZZ9-2,1.0474425287356866,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.833580094
Q9NVX0-3,2.641301418439653,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430939359
O96008-2,4.147490422585122,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.811337027
P78560-2,2.77660096599503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.697681203
P49459-2,14.34614969801548,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854423576
Q9NZI2-2,0.7873266438244713,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862351867
P45379-6,0.6171215510812118,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798018544
Q7Z5A7-3,2.1992895940537665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.468351042
P49759-3,3.341893991767023,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.8054334043436748
P24468-3,7.76608279193735,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.739370009
Q9Y697-2,6.010959879622291,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.927598985
Q96Q40-3,1.2296741379310845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.751644689
Q9Y394-2,0.25839370834223985,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.917344622
O00305-2,2.467813311174382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.792164664
P22061-2,0.3996408145915211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.994882469
Q8NBN7-2,2.032051359516629,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.850290012
Q13825-2,6.273989913407561,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.749779577
O14966-3,2.1608494716655002,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.659572985
Q16773-2,4.356120368954905,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777533239
Q9UL41-2,1.4503545439442433,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.45889431
Q6UXH1-4,0.2851506646327948,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.720563521
Q8N4S7-2,1.8115323565324104,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914920383
Q6XZB0-7,2.4939565217390793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.842324766
P68400-2,3.0645882352939964,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.704192764
Q6P9G0-2,2.2738194211643474,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.774408774
Q13491-2,0.38489047399912124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.936381353
P59910-2,2.3336904120656925,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.615735055
Q8NDZ4-2,4.430914868988822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.74643249
Q7Z2H8-3,1.3510129751382465,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.848530412
Q96CV9-2,0.7147147058734049,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675098727
Q6ZNQ3-2,6.497959774884151,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43275543
P00740-2,1.608465869755804,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711186492
Q96J88-2,1.254671706307704,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485754696
Q8N6V4-2,14.953010752688158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819600019
Q9NQ25-7,6.343973801206744,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421290202
Q13609-2,1.682104918032934,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907313944
O43734-4,35.476251638269986,0.0,0.0,0.0,0.0,0.0,465.0,0.0,0.0,0.0,0.54794483
O95760-4,7.871162037037067,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633744953
P43351-4,10.389102262590242,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.476191999
Q7Z6M3-2,3.091308544154984,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355468709
Q9Y639-5,0.9488152692394749,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851691659
Q96IZ2-2,9.133252454417956,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928546066
P58335-2,0.32463682888834455,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431325609
Q11203-19,9.58978640839382,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797798977
Q86T20-2,0.28688426590150584,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.479227098
Q4G1C9-2,0.36410366302047237,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.688226021
P55212-2,4.140164458274768,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722577222
P51649-2,2.162070025240567,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966297414
Q9Y3F4-2,1.9181246753246342,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8639833601234843
O75355-2,0.5886585977884664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.848309045
P01241-2,3.011160970935876,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837120149
Q92685-2,0.9568823322795765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.902608085
Q9HC73-3,2.0248444671085366,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.558354198
Q8NFT2-3,1.965204422580399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.875057012
P17706-3,0.45381726338770534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.825718832
Q5VYX0-2,4.415687552213896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.931360302
P56180-3,3.8362848692613483,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876753088
O95995-2,1.4330711112341845,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.508600075
Q9NZC7-2,3.4597428833792208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.821769915
Q8NBK3-5,4.972539653765935,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810134761
Q8N3Y1-2,4.393574886212363,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82913592
O00764-2,3.4644375225713446,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951947638
Q7Z465-2,7.792197300738465,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.74138568
Q92600-3,0.2782530917010462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.907433163
Q06330-5,2.910896559139829,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.903126395
Q8TAS1-3,0.2485734149630474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.89219013
Q15019-2,7.58125416211972,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.758092415
Q96E40-2,12.392855534105564,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.861549608
O15530-4,5.6739969562811154,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3434938805203466
P20851-2,0.7950271928160078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743326873
B7ZAQ6-3,1.9559621773575486,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.936272562
Q13795-2,0.571794783308917,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.925738788
Q92925-3,3.350261664970546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.82614712
O15527-4,13.904861977030379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.860730928
P30793-4,8.300301115879776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.741299308
Q99489-2,6.455568519789466,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900817609
A6NC86-4,2.047253211629453,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.712404798
Q6DKJ4-3,0.8608309606665046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.848329221
P35998-2,1.1387208195494338,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.775544847
Q9Y5X0-2,2.938703916315802,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.503802306
Q9NTX5-2,0.304948218208537,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.936710072
O75663-2,2.6644373760740336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.677936385
Q6UXG8-2,2.362120753597438,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.599019755
Q5ZPR3-4,0.5470730301944968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4631115736851728
P52298-2,0.3390719063544907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.916085205
Q7Z7F7-2,7.374012957317078,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582676247
Q11206-6,0.9191239104958839,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.89448795
Q96PU8-6,1.2712249943604945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.656612638
Q9UDW1-2,5.6888172043011025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.874547328
Q16653-2,6.967148279352102,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826465835
Q96HJ5-3,4.177688713156044,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.536269471
O14908-2,6.855530869852913,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.841122583
O43660-2,0.9531894286705125,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76060505
Q5T7M9-2,12.322621149186574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.459102619
Q9UNH7-2,3.210418719211958,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.836736139
Q9BV79-2,6.312484722109431,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.897641116
Q9BSG1-3,1.4575223467977594,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.68789504
P62136-3,2.413641025641013,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847191939
P68036-3,16.599819284489115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.854309718
Q13356-2,0.4564867537585684,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.538589217
P78539-3,0.9475185717325871,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735656397
P37268-3,2.3428519834734516,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.822968338
Q86YT9-4,0.8775880460426322,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.619539793
Q9NUL5-2,10.702480240549903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.656223158
Q969K4-2,1.6335229876469128,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.823779261
Q96Q80-2,6.371134692424107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.889785668
Q9HCM9-2,4.550949427178992,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515991916
O75344-2,0.8912313142249246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.951957839768904
Q13077-2,7.428289017530162,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.763705454
Q9BY41-4,4.47227272727271,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74995697
P55008-2,1.680943603247755,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.68100876
Q14956-2,1.1904493006991572,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818318316
Q96T66-2,2.3501026208932956,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.831559757
O00142-2,6.205951943234979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.906139014
P29466-2,2.1725159630845923,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.713764844
Q9UMR2-2,3.6016853843573955,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6284893529720813
P55211-2,3.0772164184500213,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406276013
Q14542-3,8.529404397621889,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.648702843
P06730-3,5.752862781699051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.84864164
P09132-2,2.5155656565656557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.875105632
Q8NDH3-5,0.7203759686022551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.936938195
P08174-3,0.6528225475722991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.797197569
P30281-2,0.17679510484971672,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.779144046
Q8NA47-2,1.6274650958229557,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.559747832
Q04323-2,3.6447662522663364,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.403679807
Q9Y6A2-2,0.31201856079403,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.899863511
O95741-2,5.321218009645563,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.866458048
P54687-2,0.7134800318852257,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917445807
Q9UHJ9-2,9.84311173603301,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865964153
Q9C0B1-2,11.820483355422013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0,0.566125678
Q9UKB3-2,9.224903237987363,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.667517772
P11229-2,0.5320123539552526,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.773670196
Q99674-2,11.544969982847348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.382509125
Q13557-8,3.297270775861321,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.9289240457464252
Q8IZM9-2,10.505191896487915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.895040245
Q9Y6M1-3,1.1215948845090082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.763272392
P54219-3,2.8407877137061206,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5917102852022792
O43688-2,7.557963524811228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.798282461
Q4G148-2,2.796203045121075,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856273698
Q86SG7-2,8.264694721221133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.740349456
P55327-2,3.8632453416148707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.544790684
Q8IW41-2,1.3909451349518775,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804886712
P43487-2,0.943951243781143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84048287
O95825-2,0.666016323695473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.732067875
P30613-2,2.8387390673827895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.962304304
Q86TN4-2,2.251589746570474,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.824090522
Q13277-3,0.8820327782844117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.799087845
O95758-6,0.5044887432238312,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.607560355
Q71U36-2,2.6215841932457096,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.929775116
Q8N8S7-2,0.5778768367620302,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575122777
Q9BVC4-5,1.3595887682869403,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96991637
Q5SGD2-4,7.8604412943872575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.457410253
O60493-2,6.583165242165208,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533654349
Q9UK99-2,5.7787704704166885,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.923717636
Q9BWL3-3,5.406968233055196,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.604399353
Q5R3K3-2,10.715485847485851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.538050409
Q6PD74-2,4.918554785020845,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.370918259
Q6UX27-3,10.12322861874145,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.638394507
Q9BRI3-2,0.2989764139950353,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639158503
O43820-2,2.132185972152527,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922025048
O95498-2,9.126438963210617,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476298101
O95926-2,0.20938578711383116,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656623867
Q9NZU7-2,23.015193720666716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.436544781
Q86TP1-3,2.5402307698572457,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.534415817
O43665-2,2.7847791709399417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.88450588
Q9NXR7-1,7.15045399351979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.944090008
Q8N988-2,0.7642424542305548,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74647396
P56282-3,0.17606004823205978,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.96750175
P14678-2,0.49743344155852753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.430562534
Q9BY41-7,10.475895813047714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.660791196
P36543-2,0.7744278153740254,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933997377
Q06055-3,0.7509016578578667,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.637855494
Q5VXD3-2,3.178598078010225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.732666856
Q8IXY8-3,4.8452805725547705,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689893665
Q7Z4H8-2,0.12084283446384347,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.9352845
Q9Y679-3,1.5510096122409323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.857824232
Q16537-2,0.3789470415380549,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922511653
Q9H9Q4-2,3.413170695567487,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.822811034
Q9P2U7-2,3.269103701825557,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.858406265
Q9P1W8-3,0.33713619091037117,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566889822
Q9BSY4-2,4.423158803222023,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.469503482
P62899-3,1.7363021487602879,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.875920699
Q8NFZ5-2,0.298316610925383,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.439965564
