isoform,length,plddt,transcript_ID,gene_ID,gene_name
Q96MU8-2,492,76.88613821138209,ENST00000327813.9,ENSG00000183762.13,KREMEN1
Q16585-2,248,82.52149193548388,na,na,na
P55036-2,268,75.16772388059698,na,na,na
O76083-2,533,87.49876172607883,ENST00000335512.8,ENSG00000160191.18,PDE9A
Q6ZVK8-2,223,84.86376681614351,na,na,na
Q5TBB1-2,257,76.8922568093385,ENST00000422660.6,ENSG00000136104.21,RNASEH2B
Q96DU3-2,331,78.06945619335347,ENST00000368059.7,ENSG00000162739.14,SLAMF6
Q8TEB1-2,520,83.94755769230764,ENST00000396941.8,ENSG00000100897.18,DCAF11
P61916-2,125,89.69167999999999,ENST00000541064.5,ENSG00000119655.11,NPC2
Q16401-2,461,90.67982646420818,ENST00000373904.5,ENSG00000095261.14,PSMD5
O43280-2,552,90.9792934782608,ENST00000397925.2,ENSG00000118094.12,TREH
O60573-2,234,83.17982905982903,ENST00000409098.5,ENSG00000135930.15,EIF4E2
O14662-5,321,75.82130841121499,ENST00000358029.8,ENSG00000124222.22,STX16
O95944-3,258,74.13775193798446,ENST00000373083.8,ENSG00000096264.14,NCR2
Q9UEU0-2,171,84.30807017543857,na,na,na
Q96JB5-3,281,77.58608540925263,na,na,na
P28472-4,388,78.46185567010312,ENST00000636466.1,ENSG00000166206.15,GABRB3
Q7Z3B4-2,291,90.80505154639172,na,na,na
Q8N983-6,235,75.76987234042554,ENST00000342071.5,ENSG00000055950.17,MRPL43
Q6UXV1-2,192,70.37510416666663,na,na,na
Q9BWG6-2,195,70.07215384615387,ENST00000368902.1,ENSG00000163156.12,SCNM1
A5PLN9-2,411,88.23355231143559,ENST00000231526.8,ENSG00000113597.18,TRAPPC13
Q9Y265-2,386,86.59018134715012,na,na,na
Q7L5Y1-4,450,88.06764444444445,na,na,na
P59901-2,433,84.05903002309475,na,na,na
Q9UJT1-4,237,83.12383966244724,ENST00000539018.5,ENSG00000108423.15,TUBD1
P01871-2,474,85.43567510548525,na,na,na
Q9BPX7-2,479,82.96453027139871,ENST00000447342.5,ENSG00000136197.14,C7orf25
O15488-2,470,70.63478723404252,ENST00000398806.8,ENSG00000056998.20,GYG2
P68543-2,206,73.01975728155338,na,na,na
Q3YBR2-3,187,76.25866310160426,na,na,na
P41217-2,269,87.06680297397772,ENST00000315711.12,ENSG00000091972.18,CD200
P13929-2,406,97.55630541871912,na,na,na
Q86V25-6,251,83.94593625498004,ENST00000366967.6,ENSG00000143494.16,VASH2
Q8TDQ7-4,206,96.69427184466018,ENST00000507534.5,ENSG00000163281.12,GNPDA2
P53370-2,147,95.20979591836736,ENST00000339154.6,ENSG00000170917.14,NUDT6
P20333-2,268,79.89921641791045,na,na,na
O75771-7,212,86.03410377358485,na,na,na
Q86TU7-3,284,91.64940140845069,na,na,na
Q9Y286-4,145,88.62062068965518,ENST00000600577.1,ENSG00000168995.13,SIGLEC7
Q8NBJ7-5,217,84.60811059907827,ENST00000395435.7,ENSG00000129103.19,SUMF2
Q8WW14-2,154,83.95090909090912,ENST00000369210.7,ENSG00000165863.17,C10orf82
Q70Z53-5,313,71.02031948881789,na,na,na
Q9P035-2,307,87.31661237785015,ENST00000442729.6,ENSG00000074696.13,HACD3
Q86TJ2-3,328,86.10161585365853,ENST00000515646.1,ENSG00000173011.12,TADA2B
P56705-2,296,93.55533783783793,na,na,na
Q96IV6-2,310,93.23732258064518,ENST00000517938.5,ENSG00000170271.11,FAXDC2
Q9UGV2-2,363,81.93256198347115,ENST00000359675.6,ENSG00000101079.21,NDRG3
Q5VSG8-2,235,91.48676595744683,ENST00000329006.5,ENSG00000185090.15,MANEAL
Q8N819-3,112,84.51187500000003,ENST00000396735.6,ENSG00000213889.11,PPM1N
Q15109-10,386,84.2355699481865,na,na,na
Q96PP8-2,489,89.8915746421268,na,na,na
Q15223-3,352,88.31133522727268,ENST00000340882.2,ENSG00000110400.11,NECTIN1
Q16517-2,54,82.21703703703704,ENST00000346199.3,ENSG00000053438.11,NNAT
Q3SY77-2,489,89.61537832310832,ENST00000513300.5,ENSG00000168671.10,UGT3A2
Q7Z3Q1-3,386,85.45468911917102,na,na,na
Q0PNE2-2,250,83.05104000000003,na,na,na
P45378-2,258,78.66635658914731,ENST00000278317.11,ENSG00000130595.19,TNNT3
P24071-11,253,80.60612648221345,ENST00000391724.3,ENSG00000186431.19,FCAR
Q13404-6,103,88.26757281553395,ENST00000415862.6,ENSG00000244687.13,UBE2V1
Q96NL0-5,456,71.42743421052634,ENST00000394654.4,ENSG00000105784.16,RUNDC3B
O43709-2,220,84.49495454545458,na,na,na
Q8N587-2,350,71.44442857142857,na,na,na
Q3MHD2-2,198,89.59515151515156,na,na,na
Q6UY27-2,70,75.87771428571428,ENST00000436890.2,ENSG00000196844.9,PATE2
Q9UMX9-3,471,71.67974522292995,na,na,na
P63092-3,379,94.10437994722952,ENST00000265620.11,ENSG00000087460.29,GNAS
C9JJ37-2,162,84.40827160493825,na,na,na
O95793-2,496,70.88508064516132,ENST00000340954.11,ENSG00000124214.21,STAU1
P13688-3,321,91.16236760124612,na,na,na
Q9NYA1-2,470,81.61974468085103,ENST00000323374.8,ENSG00000176170.14,SPHK1
Q86TW2-2,523,85.49135755258119,ENST00000238561.10,ENSG00000063761.16,ADCK1
Q03154-4,373,95.4681769436998,ENST00000476351.5,ENSG00000243989.9,ACY1
P55789-2,125,96.55328000000006,na,na,na
Q8WVN8-4,340,81.71047058823532,ENST00000569423.5,ENSG00000140367.12,UBE2Q2
Q6P6B7-2,304,90.73871710526316,ENST00000191063.8,ENSG00000134461.16,ANKRD16
Q9GZN8-2,199,77.56341708542709,ENST00000399672.5,ENSG00000101220.18,C20orf27
P0DPB3-3,255,72.91466666666669,na,na,na
Q12800-2,450,73.49106666666664,ENST00000548115.5,ENSG00000135457.11,TFCP2
Q9UF11-2,208,70.73639423076924,ENST00000398492.8,ENSG00000021300.14,PLEKHB1
Q7Z7H5-2,211,84.17241706161134,na,na,na
P32297-1,504,80.3435317460317,na,na,na
Q53G59-2,606,90.93145214521456,na,na,na
Q96HL8-2,323,75.24801857585145,ENST00000403712.6,ENSG00000035115.22,SH3YL1
Q9BWP8-10,285,76.46122807017542,ENST00000418971.6,ENSG00000118004.18,COLEC11
P55345-7,277,89.00805054151621,na,na,na
P39656-3,438,87.18363013698627,na,na,na
Q9Y3V2-4,200,75.35379999999998,na,na,na
P41597-2,360,82.13558333333334,ENST00000445132.3,ENSG00000121807.7,CCR2
Q9NZA1-2,251,90.0967729083665,ENST00000339561.12,ENSG00000112782.19,CLIC5
O75426-4,568,79.64688380281686,ENST00000468962.5,ENSG00000106336.13,FBXO24
P54845-2,98,90.85653061224492,ENST00000396995.1,ENSG00000129535.13,NRL
Q99788-2,371,78.82630727762808,ENST00000552995.5,ENSG00000174600.14,CMKLR1
P40126-2,552,83.55706521739137,ENST00000446125.1,ENSG00000080166.16,DCT
O94788-2,480,92.37956249999992,ENST00000347587.7,ENSG00000128918.15,ALDH1A2
P42785-2,517,87.11491295938097,ENST00000393399.6,ENSG00000137509.12,PRCP
P15812-6,286,80.22821678321671,ENST00000368156.5,ENSG00000158488.16,CD1E
O95219-2,305,91.9507213114754,na,na,na
Q5TAB7-2,70,70.53000000000002,ENST00000369687.2,ENSG00000203877.9,RIPPLY2
O00219-2,281,82.49131672597869,ENST00000219322.7,ENSG00000103044.11,HAS3
Q8N987-2,100,94.2913,ENST00000521366.1,ENSG00000123119.12,NECAB1
Q99447-3,407,82.96739557739558,ENST00000538721.6,ENSG00000185813.11,PCYT2
Q9NVD3-4,307,90.76218241042343,ENST00000399208.6,ENSG00000185917.14,SETD4
P78310-4,200,77.3196,ENST00000400165.5,ENSG00000154639.19,CXADR
P30040-2,53,75.74924528301888,ENST00000455836.1,ENSG00000089248.7,ERP29
Q16719-2,307,94.21977198697073,ENST00000375773.6,ENSG00000115919.15,KYNU
Q9H875-2,157,75.29305732484073,na,na,na
Q9HB71-3,185,82.31854054054054,ENST00000613570.4,ENSG00000116161.18,CACYBP
Q9H7E9-2,242,71.16483471074378,na,na,na
Q15131-2,289,85.31525951557103,na,na,na
Q9NPJ6-2,224,73.62839285714286,ENST00000378586.5,ENSG00000136146.15,MED4
Q9BU02-2,105,87.20466666666667,ENST00000554789.1,ENSG00000259431.6,THTPA
Q9NZI8-2,438,80.22111872146107,ENST00000431824.2,ENSG00000159217.10,IGF2BP1
O60861-2,336,91.13764880952382,ENST00000580865.5,ENSG00000007237.19,GAS7
P14324-2,353,95.39413597733704,ENST00000447866.5,ENSG00000160752.15,FDPS
Q6UX01-4,484,74.2961363636364,na,na,na
Q14188-6,349,73.58040114613176,ENST00000495310.5,ENSG00000114126.18,TFDP2
Q16623-3,251,83.0741832669323,ENST00000395156.7,ENSG00000106089.12,STX1A
A6NLP5-2,130,90.84161538461537,na,na,na
Q9BQ16-7,316,72.48003164556967,ENST00000541354.5,ENSG00000196104.11,SPOCK3
Q9NTX5-3,226,95.02305309734513,ENST00000454591.6,ENSG00000093144.19,ECHDC1
Q8WWU5-5,511,76.88976516634054,na,na,na
Q8TD07-3,212,88.22669811320749,ENST00000532335.5,ENSG00000164520.12,RAET1E
O75618-2,348,71.63163793103452,na,na,na
Q9ULP0-7,369,81.80726287262871,ENST00000356752.8,ENSG00000103034.15,NDRG4
Q8WXF7-2,553,87.3974321880652,ENST00000556478.3,ENSG00000198513.14,ATL1
P21953-2,218,82.36555045871559,ENST00000369760.8,ENSG00000083123.15,BCKDHB
Q969E2-3,132,91.06022727272725,na,na,na
Q6ZP80-2,133,83.10368421052634,ENST00000409528.5,ENSG00000170417.16,TMEM182
O95150-3,174,81.482816091954,na,na,na
Q13352-2,170,70.04588235294113,ENST00000489099.5,ENSG00000142856.17,ITGB3BP
Q5RIA9-2,104,85.15538461538465,na,na,na
Q9H0R8-2,146,79.5529452054795,ENST00000421801.6,ENSG00000139112.11,GABARAPL1
P37058-2,260,85.89650000000003,ENST00000375262.4,ENSG00000130948.10,HSD17B3
Q5TC63-2,266,89.14507518796992,ENST00000326039.3,ENSG00000139835.14,GRTP1
Q9H0A8-2,140,81.79721428571429,ENST00000338995.10,ENSG00000140365.16,COMMD4
Q7KYR7-3,375,85.28933333333342,na,na,na
A2A288-4,321,80.86202492211834,na,na,na
Q6UXB8-2,270,80.85348148148147,na,na,na
O15393-2,529,78.06427221172015,ENST00000398585.7,ENSG00000184012.14,TMPRSS2
Q9H6Q4-2,233,90.20896995708156,na,na,na
Q12805-3,492,77.71434959349591,na,na,na
Q8N539-2,198,72.26161616161617,na,na,na
Q96RI1-4,482,71.69491701244817,ENST00000188403.7,ENSG00000012504.15,NR1H4
Q9GZN1-2,183,74.94355191256828,na,na,na
Q14296-4,515,77.00980582524272,na,na,na
P04637-9,214,80.93154205607478,ENST00000504290.5,ENSG00000141510.18,TP53
Q70HW3-2,186,84.16419354838708,ENST00000686511.1,ENSG00000144741.19,SLC25A26
O76083-15,567,78.42700176366844,ENST00000328862.10,ENSG00000160191.18,PDE9A
Q7L5Y1-3,117,74.61504273504272,na,na,na
Q96JJ7-2,195,90.45307692307692,ENST00000562706.5,ENSG00000166479.10,TMX3
Q7Z5L0-3,102,76.63901960784312,ENST00000416307.6,ENSG00000182853.12,VMO1
P13805-2,251,77.34342629482076,ENST00000587758.5,ENSG00000105048.18,TNNT1
Q00536-3,502,71.17842629482062,ENST00000457458.6,ENSG00000102225.17,CDK16
Q9UMX2-2,190,79.30605263157895,na,na,na
Q14982-4,354,82.16206214689271,ENST00000541867.5,ENSG00000183715.14,OPCML
Q8TE02-4,323,77.11390092879266,na,na,na
Q5HYI7-4,248,90.69415322580652,ENST00000509852.6,ENSG00000177034.17,MTX3
Q9H2P9-6,284,92.10091549295772,ENST00000342173.11,ENSG00000117543.22,DPH5
Q9BRR6-3,258,93.47934108527136,na,na,na
P48454-2,502,86.00147410358572,ENST00000289963.12,ENSG00000120910.15,PPP3CC
Q01064-2,516,80.74565891472864,ENST00000550620.1,ENSG00000123360.12,PDE1B
O95718-1,508,72.67588582677172,ENST00000380887.7,ENSG00000119715.15,ESRRB
Q8N3R3-2,115,70.8358260869565,ENST00000431657.5,ENSG00000179152.20,TCAIM
Q99571-3,361,85.28590027700831,ENST00000542067.5,ENSG00000135124.16,P2RX4
Q9BPY8-3,91,76.31648351648352,ENST00000420433.6,ENSG00000171476.22,HOPX
Q96M60-2,304,73.9840131578947,ENST00000561064.5,ENSG00000166262.16,FAM227B
P06241-3,482,76.69356846473038,ENST00000229471.8,ENSG00000010810.17,FYN
Q5SQH8-3,181,72.23563535911605,ENST00000376471.8,ENSG00000204564.12,C6orf136
Q9NP55-2,242,80.14780991735535,na,na,na
O14958-2,328,82.5108841463414,na,na,na
Q96PB7-5,383,85.33454308093992,na,na,na
Q9Y2Z9-3,443,81.36837471783296,ENST00000394026.8,ENSG00000119723.17,COQ6
Q96EW2-3,280,81.13217857142857,na,na,na
Q11203-23,185,84.32491891891891,ENST00000335430.10,ENSG00000126091.21,ST3GAL3
O95445-2,116,89.6293103448276,ENST00000375920.8,ENSG00000204444.11,APOM
P07288-5,227,79.64264317180617,ENST00000593997.5,ENSG00000142515.16,KLK3
Q9UP65-2,527,86.19537001897538,ENST00000354276.7,ENSG00000105499.14,PLA2G4C
Q15233-2,382,80.73767015706798,ENST00000676797.1,ENSG00000147140.17,NONO
Q9UJT9-2,444,86.29939189189182,ENST00000510662.1,ENSG00000183580.10,FBXL7
Q86YQ8-2,233,89.5163519313304,ENST00000538596.6,ENSG00000139117.14,CPNE8
Q9Y2Z0-2,333,78.91789789789796,ENST00000310528.9,ENSG00000165416.15,SUGT1
P43115-6,425,72.74931764705882,na,na,na
P23760-3,206,78.65053398058252,ENST00000258387.6,ENSG00000135903.20,PAX3
Q9BSM1-3,176,83.23579545454544,na,na,na
P62318-2,120,78.69916666666664,ENST00000402849.5,ENSG00000100028.12,SNRPD3
P20815-2,140,72.611,ENST00000439761.3,ENSG00000106258.15,CYP3A5
Q5T9L3-3,450,78.47673333333331,ENST00000370976.7,ENSG00000116729.14,WLS
P78539-5,444,87.74173423423422,ENST00000544439.5,ENSG00000101955.15,SRPX
Q9Y2Q3-3,214,92.96406542056069,ENST00000409500.7,ENSG00000197448.14,GSTK1
Q8IZP0-8,393,71.616437659033,na,na,na
Q5VXU1-3,207,72.63917874396131,na,na,na
O75674-2,346,78.9864161849711,ENST00000570371.5,ENSG00000141198.16,TOM1L1
Q13007-2,207,83.25367149758455,ENST00000391929.7,ENSG00000162892.16,IL24
Q16877-2,434,91.1245852534563,ENST00000383734.6,ENSG00000114268.12,PFKFB4
O14931-3,177,87.81361581920906,ENST00000376073.8,ENSG00000204475.10,NCR3
Q15008-2,351,85.82125356125361,ENST00000394431.6,ENSG00000163636.11,PSMD6
P51674-3,267,83.11374531835202,ENST00000506894.5,ENSG00000150625.17,GPM6A
Q9NPH5-2,504,85.89087301587297,na,na,na
Q5FWF6-2,330,74.27636363636366,na,na,na
P35790-2,439,83.41466970387242,ENST00000356135.9,ENSG00000110721.12,CHKA
Q96DB2-2,296,90.47216216216216,ENST00000522202.5,ENSG00000163517.15,HDAC11
O15530-2,506,83.27752964426874,na,na,na
P43166-2,208,97.75144230769224,ENST00000394069.3,ENSG00000168748.14,CA7
Q9NTK5-3,278,77.87402877697839,ENST00000428402.6,ENSG00000138430.16,OLA1
Q14CZ8-2,367,76.56367847411443,na,na,na
Q96A28-2,198,83.28439393939392,ENST00000368092.7,ENSG00000162723.10,SLAMF9
Q9GZS9-2,417,87.54035971223026,na,na,na
Q14653-2,300,70.42476666666663,ENST00000599223.5,ENSG00000126456.16,IRF3
Q8WXU2-3,376,81.39744680851067,ENST00000457155.6,ENSG00000256061.7,DNAAF4
Q96MU8-3,458,79.69768558951968,ENST00000400335.9,ENSG00000183762.13,KREMEN1
Q9UHD0-2,215,78.87153488372091,na,na,na
Q8NC67-3,518,71.26656370656369,ENST00000303155.9,ENSG00000171208.10,NETO2
Q5T4F4-7,311,71.99807073954979,ENST00000370610.7,ENSG00000155256.18,ZFYVE27
Q8WYA6-4,536,90.5059141791045,ENST00000628103.2,ENSG00000132792.19,CTNNBL1
Q9BYV7-6,474,92.27101265822787,ENST00000532593.5,ENSG00000197580.13,BCO2
Q9HB40-2,296,86.2781418918919,ENST00000576154.5,ENSG00000121064.13,SCPEP1
Q8TDW4-4,392,88.18446428571436,ENST00000369669.5,ENSG00000007341.19,ST7L
Q96CG8-2,232,78.15659482758619,na,na,na
Q9Y3C4-3,214,81.83439252336444,ENST00000318190.7,ENSG00000144034.16,TPRKB
Q16836-2,390,84.39123076923082,na,na,na
O60243-2,249,89.16365461847387,na,na,na
Q53RY4-2,222,73.0083333333333,ENST00000407293.5,ENSG00000157992.12,KRTCAP3
P28799-2,438,77.02205479452057,na,na,na
O14929-2,334,93.96158682634731,na,na,na
Q641Q3-2,229,88.41253275109169,ENST00000571814.1,ENSG00000176845.13,METRNL
Q9NUJ1-2,149,96.30919463087248,na,na,na
Q9UI30-2,120,94.07625,ENST00000308774.6,ENSG00000173113.7,TRMT112
Q9UIB8-4,280,82.89892857142857,na,na,na
O75838-4,138,82.79565217391304,ENST00000557846.5,ENSG00000136425.14,CIB2
P19474-2,398,87.42143216080399,na,na,na
Q9HAW8-2,441,91.52820861678003,ENST00000373445.1,ENSG00000242515.6,UGT1A10
Q53HV7-2,177,74.98350282485876,ENST00000513838.5,ENSG00000123415.16,SMUG1
P20062-2,400,86.8558,ENST00000407817.3,ENSG00000185339.9,TCN2
P51809-3,179,73.11921787709497,ENST00000460621.6_PAR_Y,ENSG00000124333.16_PAR_Y,VAMP7
Q8IX04-5,215,82.52530232558146,ENST00000300038.7,ENSG00000151116.17,UEVLD
P83110-2,357,84.95759103641461,ENST00000382512.3,ENSG00000170801.10,HTRA3
Q7L2K0-2,266,75.2656015037594,ENST00000483320.5,ENSG00000162062.15,TEDC2
P55210-3,336,76.49633928571427,ENST00000621607.4,ENSG00000165806.21,CASP7
Q16635-5,278,85.42996402877705,ENST00000612012.5,ENSG00000102125.16,TAFAZZIN
Q9NZC2-3,222,75.32693693693687,ENST00000373122.8,ENSG00000095970.17,TREM2
Q6XQN6-3,525,92.0891809523808,ENST00000426292.7,ENSG00000147813.16,NAPRT
Q13114-2,485,89.00055670103097,ENST00000539721.5,ENSG00000131323.16,TRAF3
Q9UQ07-3,73,71.40958904109587,na,na,na
Q8TDW4-2,544,77.56996323529411,ENST00000360743.8,ENSG00000007341.19,ST7L
Q99832-4,456,87.97951754385961,ENST00000540468.5,ENSG00000135624.17,CCT7
P23510-2,133,91.06646616541352,ENST00000367718.5,ENSG00000117586.11,TNFSF4
Q99447-4,357,87.747675070028,ENST00000570391.5,ENSG00000185813.11,PCYT2
Q14508-3,76,81.31539473684211,ENST00000339946.7,ENSG00000101443.18,WFDC2
Q6DN72-4,311,76.59183279742766,ENST00000392235.7,ENSG00000181036.14,FCRL6
Q7L5Y9-3,355,81.7879718309859,ENST00000264750.10,ENSG00000090316.16,MAEA
Q9Y574-2,349,89.15378223495703,ENST00000428113.5,ENSG00000005981.13,ASB4
Q9Y320-2,258,80.96430232558141,ENST00000378312.8,ENSG00000213593.10,TMX2
Q9HCC8-3,590,83.34232203389843,ENST00000453994.6,ENSG00000130055.14,GDPD2
A6NFY4-2,138,80.13065217391303,ENST00000414176.5,ENSG00000189362.12,NEMP2
Q6UXE8-2,432,79.02208333333328,na,na,na
Q9Y2C5-2,443,85.5020090293454,ENST00000439485.6,ENSG00000146039.11,SLC17A4
P36269-2,554,89.39351985559574,ENST00000263112.11,ENSG00000099998.19,GGT5
P0DI81-3,174,82.56781609195404,ENST00000683983.1,ENSG00000196459.15,TRAPPC2
Q9Y2E8-2,597,73.58232830820765,ENST00000417961.5,ENSG00000197818.12,SLC9A8
Q8N6T7-2,328,78.91570121951224,ENST00000305232.10,ENSG00000077463.15,SIRT6
Q8IWS0-3,364,73.06678571428571,na,na,na
Q9BYV6-4,241,79.22439834024897,ENST00000350034.4,ENSG00000147573.17,TRIM55
Q2MV58-3,573,72.41472949389174,ENST00000397655.7,ENSG00000204852.17,TCTN1
Q07866-4,637,70.83262166405027,ENST00000246489.11,ENSG00000126214.22,KLC1
P15529-9,349,86.5586532951289,ENST00000322918.9,ENSG00000117335.20,CD46
Q92692-2,479,79.62841336116905,ENST00000252485.8,ENSG00000130202.10,NECTIN2
Q8NBZ0-2,137,73.1063503649635,ENST00000620599.4,ENSG00000169592.15,INO80E
Q93086-5,398,73.8423618090452,ENST00000345901.7,ENSG00000083454.22,P2RX5
Q9BTE6-3,586,84.94431740614337,na,na,na
Q96LB4-3,59,83.92203389830506,ENST00000309309.11,ENSG00000151418.12,ATP6V1G3
Q2QL34-2,147,75.49571428571427,ENST00000287594.7,ENSG00000156968.9,MPV17L
Q99784-2,153,74.42084967320265,ENST00000392991.8,ENSG00000130558.20,OLFM1
Q86VE9-3,417,78.16410071942443,ENST00000512972.6,ENSG00000164300.17,SERINC5
Q92947-2,428,89.88824766355141,na,na,na
Q8IUF8-4,464,89.73077586206897,ENST00000360258.8,ENSG00000170854.18,RIOX2
Q00005-6,432,92.24541666666671,ENST00000453001.5,ENSG00000156475.19,PPP2R2B
Q07866-2,560,75.2711607142857,ENST00000389744.8,ENSG00000126214.22,KLC1
O00481-2,352,87.92170454545447,ENST00000476549.6,ENSG00000026950.17,BTN3A1
P03372-4,312,79.37256410256411,na,na,na
Q96BZ9-3,428,79.90294392523361,na,na,na
Q15131-5,188,81.77170212765952,na,na,na
Q86V25-5,311,75.44141479099677,ENST00000366965.6,ENSG00000143494.16,VASH2
P51809-2,260,75.03503846153849,ENST00000262640.11_PAR_Y,ENSG00000124333.16_PAR_Y,VAMP7
Q969J3-2,148,83.31506756756755,ENST00000298571.6,ENSG00000165714.11,BORCS5
Q9ULK6-3,405,77.54056790123454,ENST00000507500.5,ENSG00000170153.11,RNF150
Q6PHW0-3,247,81.22024291497968,ENST00000392256.6,ENSG00000009765.15,IYD
Q8TDD5-2,497,78.86046277665993,ENST00000341115.8,ENSG00000055732.13,MCOLN3
P50225-2,217,90.88686635944704,na,na,na
Q16653-9,203,91.09886699507383,na,na,na
P16949-2,174,80.40988505747126,ENST00000426559.6,ENSG00000117632.23,STMN1
Q92851-3,273,78.78439560439563,na,na,na
Q15080-3,348,71.9305459770115,ENST00000397147.7,ENSG00000100365.16,NCF4
Q9BPX6-5,278,72.66338129496404,ENST00000398763.8,ENSG00000107745.20,MICU1
Q9BVX2-2,231,76.90190476190476,ENST00000449758.6,ENSG00000134291.12,TMEM106C
Q969W1-4,296,83.66152027027024,ENST00000345745.9,ENSG00000171307.19,ZDHHC16
Q9C030-3,313,86.3197124600639,ENST00000445329.5,ENSG00000121236.21,TRIM6
Q08209-2,511,85.27743639921714,ENST00000394853.8,ENSG00000138814.17,PPP3CA
Q8WVQ1-3,350,91.52277142857145,na,na,na
Q5SZJ8-2,106,73.81396226415094,ENST00000370748.7,ENSG00000151917.18,BEND6
Q92785-2,207,73.7505797101449,ENST00000415073.6,ENSG00000133884.10,DPF2
Q9NVN3-3,496,87.17385080645161,ENST00000355478.6,ENSG00000111785.21,RIC8B
P08397-2,344,92.59002906976744,ENST00000537841.5,ENSG00000256269.11,HMBS
Q9NYS7-3,194,90.30809278350516,ENST00000544233.5,ENSG00000176871.9,WSB2
P18847-5,124,81.7783064516129,ENST00000613104.1,ENSG00000162772.17,ATF3
P11177-3,341,92.28583577712612,ENST00000485460.5,ENSG00000168291.13,PDHB
Q9UHJ9-5,307,76.99859934853424,ENST00000300730.10,ENSG00000148985.20,PGAP2
O75911-2,167,70.00616766467071,na,na,na
O00148-3,267,83.6306741573034,ENST00000454233.6,ENSG00000123136.15,DDX39A
Q9HCN4-5,388,77.84030927835056,ENST00000264718.7,ENSG00000198522.14,GPN1
Q8NG11-3,147,83.87863945578233,ENST00000481124.5,ENSG00000108219.15,TSPAN14
O75575-2,115,76.23356521739132,ENST00000338592.5,ENSG00000241258.7,CRCP
P55084-2,452,93.8302433628318,ENST00000545822.2,ENSG00000138029.14,HADHB
Q15833-3,604,89.23289735099335,ENST00000441779.6,ENSG00000076944.17,STXBP2
Q8IUD6-2,210,71.90842857142856,ENST00000324689.8,ENSG00000181481.14,RNF135
Q13555-10,495,84.00892929292932,ENST00000351293.7,ENSG00000148660.21,CAMK2G
P04278-5,384,81.11848958333331,ENST00000575903.5,ENSG00000129214.15,SHBG
O00624-2,436,72.61672018348624,ENST00000360488.7,ENSG00000112337.11,SLC17A2
Q9NRW1-2,195,80.15528205128206,ENST00000486858.5,ENSG00000154917.11,RAB6B
Q6P4F1-4,391,86.41764705882348,na,na,na
Q9GZZ7-3,182,80.10126373626372,ENST00000477160.1,ENSG00000125861.16,GFRA4
P43004-2,565,78.21994690265494,ENST00000395753.6,ENSG00000110436.13,SLC1A2
P52757-3,332,82.52274096385536,ENST00000412711.6,ENSG00000106069.24,CHN2
P18577-8,308,73.08814935064937,na,na,na
Q8NCL8-3,302,74.2932450331126,ENST00000355445.7,ENSG00000198270.13,TMEM116
P17693-4,246,88.48455284552846,na,na,na
Q7Z5L9-3,163,70.88423312883437,na,na,na
P06730-2,248,77.3129435483871,ENST00000505992.1,ENSG00000151247.13,EIF4E
Q71UI9-2,114,88.64157894736843,ENST00000222690.10,ENSG00000105968.19,H2AZ2
Q53EV4-2,312,78.00682692307689,ENST00000323702.9,ENSG00000010626.15,LRRC23
Q9UM00-1,188,81.21712765957446,ENST00000367881.11,ENSG00000143183.18,TMCO1
P54108-3,268,89.02817164179103,ENST00000433368.6,ENSG00000096006.12,CRISP3
P45379-8,293,79.01092150170645,na,na,na
Q7Z2X4-3,168,85.67690476190478,ENST00000409462.1,ENSG00000153823.19,PID1
Q5T6J7-3,141,85.75851063829789,ENST00000454393.5,ENSG00000148057.16,IDNK
P49326-3,464,90.10493534482758,ENST00000578284.5,ENSG00000131781.13,FMO5
Q9Y5K5-4,326,89.8425766871166,ENST00000367448.5,ENSG00000116750.14,UCHL5
P14136-2,438,76.45351598173521,ENST00000638281.1,ENSG00000131095.14,GFAP
Q9NPJ3-2,117,96.72948717948722,ENST00000537591.5,ENSG00000112304.11,ACOT13
O75840-5,112,83.38303571428571,ENST00000458272.1,ENSG00000118263.15,KLF7
O00124-2,229,72.75829694323149,na,na,na
P09496-2,218,73.27279816513766,ENST00000345519.10,ENSG00000122705.17,CLTA
Q6BAA4-2,275,73.69614545454547,ENST00000336830.9,ENSG00000162746.14,FCRLB
O60909-2,306,88.15395424836595,na,na,na
Q9NZL4-2,256,75.12675781249997,na,na,na
Q15172-2,429,93.21848484848474,ENST00000537030.3,ENSG00000066027.12,PPP2R5A
Q8N9V3-2,384,88.10093749999997,ENST00000358147.8,ENSG00000196151.11,WDSUB1
