reference,length,plddt,transcript_ID,gene_ID,gene_name
P60900,246,96.07662601626024,ENST00000261479.9,ENSG00000100902.11,PSMA6
O95196,566,52.23326855123676,ENST00000383738.6,ENSG00000114646.10,CSPG5
Q9H2B2,425,73.10108235294118,ENST00000255224.8,ENSG00000132872.12,SYT4
O43281,561,61.913030303030354,ENST00000216733.8,ENSG00000100842.13,EFS
Q96LW4,560,74.22192857142858,ENST00000314970.11,ENSG00000164306.11,PRIMPOL
Q9NUJ1,306,86.6072222222222,ENST00000273359.8,ENSG00000144827.9,ABHD10
Q6P1Q9,378,81.76148148148147,ENST00000262432.13,ENSG00000165055.16,METTL2B
O14521,159,82.50314465408805,ENST00000375549.8,ENSG00000204370.13,SDHD
Q99714,261,96.63632183908044,ENST00000168216.11,ENSG00000072506.14,HSD17B10
Q9BYM8,510,84.45907843137253,ENST00000356286.10,ENSG00000125826.21,RBCK1
Q8N9I9,347,82.59498559077808,ENST00000337737.8,ENSG00000178498.16,DTX3
Q8NDC4,146,97.08684931506852,ENST00000307450.11,ENSG00000171160.18,MORN4
Q8TB36,358,87.82715083798873,ENST00000220822.12,ENSG00000104381.14,GDAP1
Q9UP65,541,83.70929759704251,ENST00000599921.6,ENSG00000105499.14,PLA2G4C
Q08AF8,430,65.48572093023252,na,na,na
Q6A555,127,84.28433070866149,ENST00000374511.7,ENSG00000204193.11,TXNDC8
Q13642,323,73.38009287925688,ENST00000651089.1,ENSG00000022267.19,FHL1
Q68DY1,528,71.36314393939399,ENST00000601440.6,ENSG00000188171.17,ZNF626
Q9Y5K5,329,89.86489361702128,ENST00000367455.8,ENSG00000116750.14,UCHL5
P0C024,238,94.14256302521004,ENST00000268533.9,ENSG00000140876.11,NUDT7
P09455,135,96.74407407407406,ENST00000619087.4,ENSG00000114115.10,RBP1
Q7Z419,303,82.03943894389445,ENST00000259939.4,ENSG00000137393.10,RNF144B
Q14318,412,80.49519417475715,ENST00000596558.6,ENSG00000105701.16,FKBP8
A1KXE4,195,50.514923076923104,ENST00000389915.4,ENSG00000152102.18,FAM168B
P17342,541,84.21327171903876,ENST00000265074.13,ENSG00000113389.16,NPR3
Q9HCP0,422,78.55191943127966,ENST00000303052.13,ENSG00000169118.18,CSNK1G1
O60573,245,80.57216326530616,ENST00000258416.8,ENSG00000135930.15,EIF4E2
Q9HB71,228,81.25135964912279,ENST00000367679.7,ENSG00000116161.18,CACYBP
P45985,399,77.74456140350885,ENST00000353533.10,ENSG00000065559.15,MAP2K4
Q9BQA1,342,90.70230994152044,ENST00000235090.10,ENSG00000116455.14,WDR77
Q8N0Y2,327,67.36923547400606,ENST00000337080.8,ENSG00000167685.15,ZNF444
Q9GZZ9,404,86.925,ENST00000356232.10,ENSG00000081307.15,UBA5
Q8TB03,319,87.04761755485895,ENST00000327877.10,ENSG00000185753.13,CXorf38
Q96I15,445,90.35831460674146,ENST00000254663.12,ENSG00000132330.18,SCLY
O75888,250,80.99028000000003,ENST00000338784.9,ENSG00000161955.17,TNFSF13
Q5H913,290,71.34979310344828,ENST00000450457.6,ENSG00000174225.15,ARL13A
Q9BT40,448,87.7023660714286,ENST00000421807.7,ENSG00000132376.20,INPP5K
P80370,383,75.0557441253264,ENST00000341267.9,ENSG00000185559.16,DLK1
Q9H7P6,319,75.98078369905956,ENST00000361171.8,ENSG00000196814.15,MVB12B
Q9NYK6,297,65.30164983164983,ENST00000284881.9,ENSG00000154642.11,C21orf91
Q71RG4,321,62.102180685358334,ENST00000538716.7,ENSG00000168591.16,TMUB2
P18754,421,93.70163895486932,ENST00000683442.1,ENSG00000180198.17,RCC1
O14579,308,89.08464285714282,ENST00000262812.9,ENSG00000105669.14,COPE
Q9Y3A6,229,81.86537117903924,ENST00000370282.8,ENSG00000117500.13,TMED5
Q02078,507,54.50388560157784,ENST00000686611.1,ENSG00000068305.18,MEF2A
Q9GZU7,261,81.29386973180071,ENST00000273062.7,ENSG00000144579.8,CTDSP1
Q86WG3,371,69.50978436657675,ENST00000450849.7,ENSG00000167654.18,ATCAY
P25789,261,93.56386973180076,ENST00000044462.12,ENSG00000041357.16,PSMA4
Q8TDQ0,301,71.61016611295682,ENST00000307851.9,ENSG00000135077.9,HAVCR2
Q9H4E5,214,87.95313084112152,ENST00000316754.8,ENSG00000126785.13,RHOJ
Q9NS00,363,88.42190082644622,ENST00000436587.7,ENSG00000106392.11,C1GALT1
O14681,340,86.28355882352942,ENST00000278903.11,ENSG00000149547.15,EI24
O95998,194,78.97798969072164,ENST00000393703.9,ENSG00000137496.18,IL18BP
Q9NTX7,359,66.7681894150417,ENST00000368314.6,ENSG00000118518.17,RNF146
P46098,478,82.80922594142255,ENST00000504030.7,ENSG00000166736.12,HTR3A
P35250,354,85.31053672316382,ENST00000055077.8,ENSG00000049541.11,RFC2
Q9BSK1,485,63.67888659793814,ENST00000638348.2,ENSG00000161551.15,ZNF577
Q9BPY8,73,82.82547945205482,ENST00000503639.7,ENSG00000171476.22,HOPX
Q9H295,470,82.82591489361707,ENST00000297581.2,ENSG00000164935.6,DCSTAMP
Q86X83,199,89.68738693467341,ENST00000473414.6,ENSG00000114744.9,COMMD2
Q9Y2P8,373,92.6358176943699,ENST00000381750.9,ENSG00000120158.12,RCL1
O76021,490,66.92277551020403,ENST00000571133.6,ENSG00000171490.13,RSL1D1
Q8WTU2,575,73.21177391304347,ENST00000275560.4,ENSG00000146700.9,SSC4D
Q96NX5,476,66.48008403361342,ENST00000361322.3,ENSG00000008118.10,CAMK1G
Q2MV58,587,77.01463373083475,ENST00000551590.5,ENSG00000204852.17,TCTN1
Q6ZQY2,392,84.12056122448982,na,na,na
Q9H1X3,360,82.94263888888892,ENST00000313525.4,ENSG00000059769.20,DNAJC25
P29218,277,96.23039711191338,ENST00000256108.10,ENSG00000133731.10,IMPA1
Q8WXI3,467,82.04325481798716,ENST00000420175.3,ENSG00000146926.11,ASB10
Q02080,365,60.267095890410985,ENST00000444486.7,ENSG00000213999.17,MEF2B
Q5T9L3,541,82.8009242144178,ENST00000262348.9,ENSG00000116729.14,WLS
Q9Y2I2,539,83.028478664193,ENST00000370068.6,ENSG00000162631.20,NTNG1
O15245,554,84.95832129963898,ENST00000366963.9,ENSG00000175003.15,SLC22A1
P49593,454,87.3692290748899,ENST00000263212.10,ENSG00000100034.14,PPM1F
Q96S53,571,66.63954465849375,ENST00000372086.4,ENSG00000070759.17,TESK2
A8K830,154,53.57798701298702,ENST00000398035.6,ENSG00000214290.9,COLCA2
Q96FL9,552,88.78940217391299,ENST00000349752.10,ENSG00000158089.15,GALNT14
Q92747,370,92.3103783783784,ENST00000262942.10,ENSG00000241685.10,ARPC1A
Q9NZQ9,345,87.65869565217388,ENST00000295314.9,ENSG00000163157.15,TMOD4
Q99928,467,75.34205567451818,ENST00000615808.5,ENSG00000182256.13,GABRG3
Q15654,476,62.4064075630252,ENST00000200457.9,ENSG00000087077.14,TRIP6
Q86SU0,546,59.07562271062274,ENST00000344209.10,ENSG00000145103.15,ILDR1
Q86XR8,500,75.16644,ENST00000325542.10,ENSG00000166037.11,CEP57
Q9BXS5,423,94.28926713947985,ENST00000291439.8,ENSG00000072958.9,AP1M1
P32297,505,81.16863366336642,ENST00000326828.6,ENSG00000080644.16,CHRNA3
Q9HAP6,207,87.63763285024159,ENST00000221459.7,ENSG00000104863.12,LIN7B
P55957,195,62.31697435897433,ENST00000622694.5,ENSG00000015475.19,BID
Q9HAW0,419,84.43226730310258,ENST00000220659.11,ENSG00000104221.13,BRF2
P43628,341,76.71260997067452,ENST00000342376.4,ENSG00000243772.8,KIR2DL3
Q9GZZ1,169,92.27431952662722,ENST00000240922.8,ENSG00000121579.14,NAA50
O75346,499,71.19745490981961,ENST00000589717.2,ENSG00000256771.5,ZNF253
Q9BTE1,182,82.84983516483514,ENST00000300087.7,ENSG00000166847.10,DCTN5
Q96AP7,390,77.54651282051286,ENST00000278927.10,ENSG00000149564.12,ESAM
O95264,441,82.03179138321993,ENST00000260191.8,ENSG00000149305.8,HTR3B
Q8TCB7,284,92.0060211267606,ENST00000383790.8,ENSG00000206562.12,METTL6
Q8N4F4,552,87.64023550724629,ENST00000612278.4,ENSG00000197658.9,SLC22A24
Q9UHF0,121,65.23694214876032,ENST00000458521.7,ENSG00000166863.13,TAC3
Q9NY65,449,91.90293986636976,ENST00000330423.8,ENSG00000183785.16,TUBA8
Q9GZV1,360,76.41894444444432,ENST00000307518.9,ENSG00000165887.12,ANKRD2
P20290,206,72.76160194174756,ENST00000380591.8,ENSG00000145741.17,BTF3
Q86VV4,465,61.01356989247312,ENST00000296604.8,ENSG00000164188.9,RANBP3L
P41271,181,75.59646408839775,ENST00000375136.8,ENSG00000158747.15,NBL1
P49788,294,78.74054421768706,ENST00000237696.10,ENSG00000118849.10,RARRES1
P00750,562,80.47407473309606,ENST00000220809.9,ENSG00000104368.19,PLAT
Q9Y5X3,404,87.1777970297029,ENST00000377759.9,ENSG00000089006.17,SNX5
Q9BVS4,552,67.9797282608696,ENST00000283109.8,ENSG00000058729.11,RIOK2
Q01534,308,73.90892857142858,ENST00000451548.6,ENSG00000258992.7,TSPY1
O95072,547,64.28429616087746,ENST00000611366.5,ENSG00000100918.14,REC8
P18846,271,65.02188191881918,ENST00000262053.8,ENSG00000123268.9,ATF1
Q8N9N5,519,55.32348747591524,ENST00000393207.5,ENSG00000172530.21,BANP
P15170,499,81.30108216432853,ENST00000563468.5,ENSG00000103342.13,GSPT1
Q9H2R5,256,86.36164062499998,ENST00000598239.5,ENSG00000174562.13,KLK15
P15814,213,74.83680751173708,ENST00000330377.3,ENSG00000128322.7,IGLL1
Q32ZL2,321,81.88115264797504,ENST00000263177.5,ENSG00000117598.13,PLPPR5
Q9BW71,556,59.37616906474816,ENST00000279392.8,ENSG00000149929.16,HIRIP3
P60602,79,78.4293670886076,ENST00000374077.8,ENSG00000125995.16,ROMO1
Q9ULW6,460,68.58726086956517,ENST00000373517.4,ENSG00000186462.9,NAP1L2
Q99967,270,52.52596296296291,ENST00000367651.4,ENSG00000164442.10,CITED2
Q9Y2B2,252,91.79043650793652,ENST00000225609.10,ENSG00000108474.17,PIGL
Q8N365,385,54.888623376623386,ENST00000290363.6,ENSG00000159208.16,CIART
Q15906,364,72.35582417582413,ENST00000368892.9,ENSG00000163159.15,VPS72
Q5SZJ8,279,71.9705734767025,ENST00000370746.8,ENSG00000151917.18,BEND6
Q9NZL4,359,83.36284122562668,ENST00000433386.7,ENSG00000133265.11,HSPBP1
O94766,335,92.61235820895531,ENST00000265471.10,ENSG00000149541.10,B3GAT3
Q2T9K0,475,58.87572631578952,ENST00000392432.6,ENSG00000145014.18,TMEM44
Q9BXW7,423,83.49709219858154,ENST00000336737.8,ENSG00000069998.12,HDHD5
Q5VWZ2,237,95.47088607594937,ENST00000366928.10,ENSG00000143353.12,LYPLAL1
Q9UNE7,303,89.31158415841578,ENST00000219548.9,ENSG00000103266.11,STUB1
Q99733,375,80.46527999999996,ENST00000380542.9,ENSG00000205531.13,NAP1L4
P68036,154,94.23675324675328,ENST00000342192.9,ENSG00000185651.15,UBE2L3
Q9GZY6,243,60.7546913580247,ENST00000460943.6,ENSG00000086730.17,LAT2
P37231,505,76.16097029702975,ENST00000287820.10,ENSG00000132170.24,PPARG
P07602,524,72.87727099236642,ENST00000394936.8,ENSG00000197746.15,PSAP
P51636,162,78.29845679012347,ENST00000222693.5,ENSG00000105971.15,CAV2
Q9BQY9,259,59.4934362934363,ENST00000372720.7,ENSG00000244274.9,DBNDD2
P10809,573,88.39966841186731,ENST00000388968.8,ENSG00000144381.18,HSPD1
P25103,407,77.59098280098284,ENST00000305249.10,ENSG00000115353.11,TACR1
Q96F44,468,88.9293376068376,ENST00000284551.11,ENSG00000154370.16,TRIM11
Q9P2U7,560,80.09937500000001,ENST00000221485.8,ENSG00000104888.10,SLC17A7
Q07326,219,92.87958904109584,ENST00000281382.11,ENSG00000151665.13,PIGF
Q9H410,356,68.06744382022471,ENST00000373750.9,ENSG00000149636.16,DSN1
P30305,580,62.51060344827583,ENST00000245960.10,ENSG00000101224.18,CDC25B
P45954,432,91.6724768518519,ENST00000358776.7,ENSG00000196177.13,ACADSB
Q6UX04,472,73.47002118644073,ENST00000381070.8,ENSG00000153015.17,CWC27
O00587,321,90.24504672897196,ENST00000356998.8,ENSG00000100060.18,MFNG
Q9BUT1,245,97.42722448979592,ENST00000296424.9,ENSG00000164039.15,BDH2
Q9BY77,421,62.08289786223271,ENST00000252115.10,ENSG00000100227.19,POLDIP3
Q3SXY8,428,73.05130841121493,ENST00000394222.8,ENSG00000169379.17,ARL13B
O43678,99,84.34535353535354,ENST00000252102.9,ENSG00000131495.9,NDUFA2
O75648,421,89.61926365795726,ENST00000645190.1,ENSG00000100416.15,TRMU
Q8TB37,319,84.98974921630092,ENST00000281081.12,ENSG00000151413.17,NUBPL
Q14232,305,91.9846885245902,ENST00000424014.7,ENSG00000111361.13,EIF2B1
Q01196,453,61.07225165562915,ENST00000344691.8,ENSG00000159216.19,RUNX1
Q86UU9,113,55.63141592920353,ENST00000334568.8,ENSG00000176358.16,TAC4
P11172,480,92.0399791666666,ENST00000232607.7,ENSG00000114491.14,UMPS
A6NI73,299,81.0750501672241,ENST00000432233.8,ENSG00000187116.14,LILRA5
P28907,300,90.86813333333332,ENST00000226279.8,ENSG00000004468.13,CD38
Q5T6S3,580,69.09794827586201,ENST00000373896.8,ENSG00000119403.15,PHF19
Q8N468,514,76.99424124513627,ENST00000367147.9,ENSG00000174514.13,MFSD4A
Q9NXW9,302,89.7029470198676,ENST00000292566.4,ENSG00000160993.4,ALKBH4
Q9UBE0,346,91.24170520231208,ENST00000270225.12,ENSG00000142230.13,SAE1
Q8WU67,409,93.58931540342292,ENST00000289119.7,ENSG00000158201.10,ABHD3
Q9H8X9,412,73.29905339805826,ENST00000283441.13,ENSG00000188818.13,ZDHHC11
Q14558,356,89.05750000000002,na,na,na
Q5JWF2,1333,64.01680420105005,ENST00000371100.9,ENSG00000087460.29,GNAS
Q96LC9,184,61.89114130434781,ENST00000354670.9,ENSG00000104081.14,BMF
Q5VW32,411,92.12085158150848,ENST00000340934.10,ENSG00000162819.12,BROX
Q9BWD1,397,97.26382871536516,ENST00000367048.5,ENSG00000120437.9,ACAT2
Q9HCN2,124,46.415241935483856,ENST00000531399.6,ENSG00000120471.16,TP53AIP1
Q9NVK5,253,78.3230039525692,ENST00000229395.8,ENSG00000111790.14,FGFR1OP2
Q8N8D9,126,47.62420634920634,na,na,na
P62937,165,98.0361212121212,ENST00000468812.6,ENSG00000196262.15,PPIA
Q9GZT3,109,79.88422018348626,ENST00000557342.6,ENSG00000119705.10,SLIRP
Q9BR84,538,60.9265985130112,ENST00000603380.6,ENSG00000188321.14,ZNF559
Q6XPS3,522,83.54886973180078,na,na,na
Q8N9W8,422,54.81158767772515,ENST00000612183.4,ENSG00000172717.16,FAM71D
P11168,524,86.69213740458021,ENST00000314251.8,ENSG00000163581.14,SLC2A2
Q9NRG9,546,75.96489010989004,ENST00000209873.9,ENSG00000094914.14,AAAS
Q3KQZ1,300,89.2546,ENST00000577745.2,ENSG00000125434.11,SLC25A35
P59190,212,87.761179245283,ENST00000533601.7,ENSG00000139998.16,RAB15
Q14781,532,55.66689849624064,ENST00000310942.9,ENSG00000173894.11,CBX2
O15165,306,58.51401960784313,ENST00000359446.10,ENSG00000168675.19,LDLRAD4
Q96N28,172,79.24110465116277,ENST00000440960.6,ENSG00000141391.14,PRELID3A
Q8IZJ4,473,62.43547568710357,ENST00000290691.10,ENSG00000159496.15,RGL4
Q15370,118,92.6264406779661,ENST00000409906.9,ENSG00000103363.16,ELOB
Q8TED4,501,84.3245109780439,ENST00000403796.7,ENSG00000134955.12,SLC37A2
Q06643,244,77.67274590163933,ENST00000429299.3,ENSG00000227507.3,LTB
Q3KQV9,507,93.36364891518744,ENST00000409858.8,ENSG00000197355.11,UAP1L1
P57054,158,83.5327848101266,ENST00000464265.5,ENSG00000185808.14,PIGP
Q8NDH6,482,67.81352697095438,ENST00000358299.7,ENSG00000163596.17,ICA1L
P49590,506,88.09498023715413,ENST00000230771.9,ENSG00000112855.17,HARS2
Q92904,295,57.92583050847455,ENST00000399444.7,ENSG00000092345.14,DAZL
Q96T53,435,88.70744827586205,ENST00000320542.4,ENSG00000177669.4,MBOAT4
Q15390,333,65.55111111111114,ENST00000262146.9,ENSG00000066855.16,MTFR1
Q8NHS4,586,82.15554607508533,ENST00000401408.6,ENSG00000162994.16,CLHC1
Q16653,247,84.9268421052632,ENST00000376917.8,ENSG00000204655.12,MOG
Q9NQR9,355,89.84036619718313,ENST00000375363.8,ENSG00000152254.11,G6PC2
Q13477,382,73.95044502617804,ENST00000215637.8,ENSG00000099866.16,MADCAM1
Q6ZWJ1,553,67.93665461121157,ENST00000376352.6,ENSG00000166263.13,STXBP4
P78411,483,54.23211180124221,ENST00000394636.9,ENSG00000176842.16,IRX5
Q6ZSJ9,500,56.02224,ENST00000409168.7,ENSG00000188803.15,SHISA6
P22557,587,83.67691652470191,ENST00000650242.1,ENSG00000158578.21,ALAS2
O15204,470,80.66259574468081,ENST00000256412.8,ENSG00000134028.14,ADAMDEC1
P56180,551,80.80274047186928,ENST00000618007.5,ENSG00000274391.5,TPTE
Q9NSI8,373,63.62643431635389,ENST00000400566.6,ENSG00000155307.19,SAMSN1
P19438,455,70.92182417582418,ENST00000162749.7,ENSG00000067182.8,TNFRSF1A
Q96T75,97,64.67412371134019,na,na,na
Q9H0R5,595,88.45512605042018,ENST00000370481.9,ENSG00000117226.12,GBP3
P08620,206,81.07422330097091,ENST00000168712.3,ENSG00000075388.4,FGF4
Q9HBY8,367,86.85615803814723,ENST00000373100.7,ENSG00000101049.18,SGK2
O95925,133,88.01684210526315,na,na,na
Q8TD30,523,91.80212237093694,ENST00000340124.9,ENSG00000166123.14,GPT2
Q9P003,139,92.0692805755396,ENST00000465271.6,ENSG00000143771.12,CNIH4
Q8IUI8,442,89.52031674208143,ENST00000324238.7,ENSG00000176390.12,CRLF3
Q13363,440,83.80190909090908,ENST00000290921.10,ENSG00000159692.16,CTBP1
Q9UJL9,534,64.51996254681642,ENST00000361584.5,ENSG00000187801.15,ZFP69B
Q8IUQ4,282,88.94982269503544,ENST00000394725.3,ENSG00000196470.12,SIAH1
Q6IEE8,588,82.42797619047626,na,na,na
Q8TED0,518,83.0499227799227,ENST00000296792.9,ENSG00000164338.10,UTP15
Q14141,434,81.7422350230415,ENST00000343984.5,ENSG00000125354.24,SEPTIN6
P07098,398,90.07469849246226,ENST00000238983.9,ENSG00000182333.15,LIPF
Q9GZX7,198,88.55717171717166,ENST00000229335.11,ENSG00000111732.11,AICDA
Q01081,240,78.8782916666667,ENST00000291552.9,ENSG00000160201.12,U2AF1
A6NKF1,404,83.36908415841586,na,na,na
Q6ZV89,423,70.34427895981092,ENST00000444387.7,ENSG00000189410.12,SH2D5
Q9UBB4,475,89.62677894736846,ENST00000252934.10,ENSG00000130638.17,ATXN10
Q92466,427,83.37545667447309,ENST00000256996.9,ENSG00000134574.12,DDB2
Q9NRG1,225,90.1541333333333,ENST00000320152.11,ENSG00000099256.19,PRTFDC1
Q8IY45,258,91.51790697674411,ENST00000281471.11,ENSG00000151743.11,AMN1
P01112,189,91.98529100529107,ENST00000311189.8,ENSG00000174775.18,HRAS
Q15782,390,95.0230256410256,ENST00000369748.9,ENSG00000064886.14,CHI3L2
Q9UNZ2,370,74.03567567567566,ENST00000216879.9,ENSG00000088833.18,NSFL1C
O60224,188,67.7410106382979,ENST00000595689.3,ENSG00000268009.6,SSX4
Q14135,290,60.99324137931032,na,na,na
Q8IYJ3,562,71.82434163701063,ENST00000616558.5,ENSG00000142765.18,SYTL1
Q9Y6F8,540,70.60512962962964,ENST00000382407.1,ENSG00000172352.5,CDY1B
P49450,140,81.60564285714284,ENST00000335756.9,ENSG00000115163.15,CENPA
Q6IA17,410,75.41721951219512,ENST00000431843.7,ENSG00000185187.13,SIGIRR
Q6ZU67,534,58.84595505617976,ENST00000502486.6,ENSG00000188848.17,BEND4
Q9H3K6,86,92.03127906976744,ENST00000330978.4,ENSG00000183336.9,BOLA2
Q9UBQ5,218,85.47536697247708,ENST00000248342.9,ENSG00000178982.10,EIF3K
P55212,293,84.56959044368598,ENST00000265164.7,ENSG00000138794.10,CASP6
Q8WWW0,418,66.54569377990433,ENST00000579436.7,ENSG00000266094.8,RASSF5
O75608,230,95.5824782608696,ENST00000316963.8,ENSG00000120992.18,LYPLA1
P06748,294,73.0940476190476,ENST00000296930.10,ENSG00000181163.14,NPM1
Q86YH6,399,80.59949874686725,ENST00000369037.9,ENSG00000164494.12,PDSS2
Q9Y303,409,94.05955990220043,ENST00000293971.11,ENSG00000162066.16,AMDHD2
Q2TAY7,513,82.03251461988297,ENST00000397149.4,ENSG00000122692.9,SMU1
O00167,538,67.99773234200741,ENST00000327619.10,ENSG00000064655.19,EYA2
P43353,468,96.1408974358975,ENST00000342456.11,ENSG00000006534.17,ALDH3B1
Q9NXR7,383,92.01088772845956,ENST00000379624.6,ENSG00000158019.21,BABAM2
Q6UXF1,575,45.68384347826085,ENST00000321871.11,ENSG00000144868.14,TMEM108
Q8IZ73,545,75.12297247706424,ENST00000315616.12,ENSG00000166133.18,RPUSD2
Q7Z434,540,55.21233333333325,ENST00000428216.4,ENSG00000088888.18,MAVS
Q6ZVK8,323,94.98102167182668,ENST00000611621.2,ENSG00000275074.2,NUDT18
Q9NVJ2,186,91.63811827956984,ENST00000256496.8,ENSG00000134108.14,ARL8B
O14545,582,57.31723367697595,ENST00000412615.7,ENSG00000135148.12,TRAFD1
O75638,210,46.87528571428571,ENST00000247306.4,ENSG00000126890.14,CTAG2
P35504,534,91.53464419475654,ENST00000373414.4,ENSG00000288705.1,UGT1A5
Q9Y5L3,495,92.95167676767684,ENST00000355097.7,ENSG00000054179.12,ENTPD2
Q9H977,334,92.5429341317365,ENST00000348227.4,ENSG00000005448.17,WDR54
Q9HCU8,107,84.70028037383177,ENST00000312419.8,ENSG00000175482.9,POLD4
Q6ZT62,677,76.73974889217142,na,na,na
P61916,151,92.78960264900662,ENST00000555619.6,ENSG00000119655.11,NPC2
Q8WVR3,580,69.89896551724136,ENST00000316937.8,ENSG00000146826.17,TRAPPC14
Q96DV4,380,83.68731578947381,ENST00000309352.4,ENSG00000204316.13,MRPL38
Q7Z5P4,300,93.10846666666666,ENST00000328546.5,ENSG00000170509.12,HSD17B13
Q86YB8,467,76.10659528907928,ENST00000354619.10,ENSG00000086619.15,ERO1B
Q13239,276,74.38134057971011,ENST00000338087.10,ENSG00000155926.14,SLA
Q5QJU3,275,92.89879999999997,ENST00000340967.3,ENSG00000177076.6,ACER2
Q8N6N3,182,61.48236263736261,ENST00000471115.6,ENSG00000162642.14,C1orf52
Q7Z6Z6,429,81.17648018648023,ENST00000216177.9,ENSG00000100341.13,PNPLA5
O43665,181,81.01558011049723,ENST00000369103.3,ENSG00000148908.15,RGS10
Q5T4I8,152,57.19881578947369,ENST00000259983.8,ENSG00000137434.12,C6orf52
Q96S21,281,73.32569395017795,ENST00000248139.8,ENSG00000197562.10,RAB40C
Q9BWG6,230,69.73421739130434,ENST00000368905.9,ENSG00000163156.12,SCNM1
Q9NP87,494,88.62190283400813,ENST00000242248.10,ENSG00000122678.17,POLM
P09497,229,71.32567685589518,ENST00000310418.9,ENSG00000175416.16,CLTB
Q8WWZ3,215,72.82641860465115,ENST00000334232.9,ENSG00000186197.15,EDARADD
Q86UY8,548,86.23890510948908,ENST00000392876.8,ENSG00000111696.12,NT5DC3
Q53EZ4,464,81.98168103448278,ENST00000371485.8,ENSG00000138180.16,CEP55
Q96NL0,473,67.91435517970406,ENST00000338056.7,ENSG00000105784.16,RUNDC3B
Q9BZG2,426,87.75753521126767,ENST00000270593.2,ENSG00000142513.6,ACP4
Q6RVD6,105,56.389523809523794,na,na,na
Q3SY05,128,52.74859375000002,na,na,na
Q9BXQ6,578,59.44316608996544,ENST00000331437.4,ENSG00000183307.4,TMEM121B
Q7L8W6,267,91.4023970037453,ENST00000256538.9,ENSG00000134146.12,DPH6
Q9NRJ3,127,73.24913385826768,ENST00000361115.4,ENSG00000151882.11,CCL28
Q9UGQ3,507,81.55581854043406,ENST00000371899.9,ENSG00000160326.14,SLC2A6
P16930,419,97.99424821002384,ENST00000561421.6,ENSG00000103876.14,FAH
Q7L5N7,544,81.06288602941181,ENST00000262134.10,ENSG00000087253.13,LPCAT2
Q8N2H9,469,81.16379530916835,ENST00000320740.12,ENSG00000174516.15,PELI3
Q96N66,472,91.98904661016944,ENST00000245615.6,ENSG00000125505.17,MBOAT7
P07108,87,97.16977011494254,ENST00000355857.8,ENSG00000155368.18,DBI
Q7Z412,305,79.09409836065575,ENST00000399744.8,ENSG00000215193.14,PEX26
O15405,576,59.35371527777781,ENST00000219746.14,ENSG00000103460.17,TOX3
Q8IW50,185,63.49329729729728,ENST00000651358.1,ENSG00000164970.15,FAM219A
Q9Y230,463,84.18941684665225,ENST00000595090.6,ENSG00000183207.14,RUVBL2
P30626,198,84.69292929292928,ENST00000265729.7,ENSG00000075142.14,SRI
Q8TB40,342,87.80997076023402,ENST00000428304.7,ENSG00000100439.11,ABHD4
O94763,535,63.07538317757014,ENST00000392271.6,ENSG00000105176.18,URI1
Q6UN15,594,54.77296296296296,ENST00000337488.11,ENSG00000145216.16,FIP1L1
A2A2Y4,597,74.76755443886098,ENST00000304195.8,ENSG00000172159.16,FRMD3
Q13884,538,77.33197026022303,ENST00000517992.2,ENSG00000172164.15,SNTB1
P40198,252,78.29972222222213,ENST00000357396.8,ENSG00000170956.17,CEACAM3
Q69YI7,327,69.41642201834865,ENST00000373078.5,ENSG00000171169.9,NAIF1
Q9Y603,341,65.0888856304985,ENST00000340181.9,ENSG00000010030.14,ETV7
Q8N539,461,79.68921908893708,ENST00000372338.9,ENSG00000130720.13,FIBCD1
