isoform,length,plddt,transcript_ID,gene_ID,gene_name
Q15782-5,311,96.76398714,ENST00000466741.5,ENSG00000064886.14,CHI3L2
Q96KD3-3,243,47.22843621,ENST00000485070.5,ENSG00000135248.16,FAM71F1
O95861-3,253,95.21660079,ENST00000544404.5,ENSG00000162813.18,BPNT1
Q9NRS6-2,256,74.84800781,ENST00000352068.5,ENSG00000110025.13,SNX15
P03372-3,422,78.2357109,na,na,na
Q9BU40-5,457,70.61376368,ENST00000444321.2,ENSG00000101938.15,CHRDL1
O15511-2,154,90.29214286,ENST00000294742.6,ENSG00000162704.16,ARPC5
Q9Y6W5-2,281,79.54508897,ENST00000536657.1,ENSG00000158195.11,WASF2
O76082-3,581,85.86299484,ENST00000435065.7,ENSG00000197375.14,SLC22A5
P40337-2,172,66.86738372,ENST00000345392.2,ENSG00000134086.8,VHL
Q8NA72-3,550,64.30581818,ENST00000446329.6,ENSG00000152359.15,POC5
Q8N4B1-4,262,71.83064885,ENST00000361483.4,ENSG00000198324.14,PHETA1
P12272-3,209,61.32023923,ENST00000538310.1,ENSG00000087494.16,PTHLH
P19224-2,265,93.26792453,ENST00000373424.5,ENSG00000167165.19,UGT1A6
Q02078-8,429,51.13039627,ENST00000449277.6,ENSG00000068305.18,MEF2A
Q9NY84-3,117,91.07683761,na,na,na
Q96E14-2,84,68.3152381,ENST00000572173.1,ENSG00000175643.10,RMI2
Q6UWF7-2,260,93.46953846,ENST00000424261.6,ENSG00000137634.10,NXPE4
Q9NSP4-4,107,90.79990654,ENST00000407253.7,ENSG00000100162.15,CENPM
O95971-4,125,56.49104,ENST00000616463.1,ENSG00000117281.16,CD160
Q92569-2,402,78.2549005,ENST00000423209.5,ENSG00000117461.15,PIK3R3
P48061-5,90,84.584,na,na,na
Q969T7-2,292,93.06982877,na,na,na
Q8N434-2,340,80.44114706,ENST00000436657.5,ENSG00000157703.16,SVOPL
Q8N8Q1-4,128,64.31125,ENST00000430195.2,ENSG00000174151.15,CYB561D1
Q8TB03-3,155,80.17445161,na,na,na
O43679-2,331,74.19960725,ENST00000441778.6,ENSG00000169744.13,LDB2
P40424-2,347,76.45708934,na,na,na
Q7Z6M1-2,321,83.67006231,ENST00000259460.12,ENSG00000136933.17,RABEPK
Q96MV8-2,143,65.17524476,na,na,na
Q9H3U5-3,426,82.59021127,na,na,na
Q9Y275-2,266,75.9175188,ENST00000430559.5,ENSG00000102524.12,TNFSF13B
Q9NP31-2,399,58.29503759,ENST00000392306.2,ENSG00000027869.12,SH2D2A
Q14847-2,323,58.37479876,na,na,na
Q9Y5A9-2,529,61.40510397,ENST00000541996.5,ENSG00000198492.16,YTHDF2
Q9BV29-3,134,72.19171642,ENST00000561011.5,ENSG00000128891.16,CCDC32
Q9NWZ5-4,533,81.53454034,ENST00000369908.9,ENSG00000198276.16,UCKL1
Q7Z5S9-2,169,82.21964497,ENST00000514558.5,ENSG00000164124.11,TMEM144
Q8WV16-4,395,87.27539241,ENST00000394234.6,ENSG00000119599.17,DCAF4
Q4ZJI4-2,243,82.15872428,na,na,na
Q6P1S2-2,251,71.86900398,ENST00000534941.2,ENSG00000174928.16,C3orf33
Q9UNS2-2,403,85.52307692,ENST00000539941.6,ENSG00000141030.13,COPS3
Q8IZ96-16,71,80.32422535,na,na,na
Q13401-2,169,56.07402367,na,na,na
Q9NRC1-6,499,84.5812024,ENST00000393443.5,ENSG00000004866.22,ST7
Q8NHJ6-3,449,67.37870824,na,na,na
Q15046-2,625,88.0868,ENST00000319410.9,ENSG00000065427.15,KARS1
P30085-2,147,92.07367347,na,na,na
Q9Y5R5-2,226,70.04787611,ENST00000259622.10,ENSG00000173253.16,DMRT2
O76064-3,448,73.05310268,ENST00000469731.5,ENSG00000112130.17,RNF8
Q96JB5-4,531,80.84551789,ENST00000536708.6,ENSG00000108465.15,CDK5RAP3
Q969G3-6,293,77.55426621,ENST00000400122.8,ENSG00000073584.20,SMARCE1
Q9UHP7-2,154,82.34811688,ENST00000479877.5,ENSG00000069493.15,CLEC2D
Q8NG50-10,166,78.47493976,ENST00000612980.4,ENSG00000278023.7,RDM1
O14653-3,195,77.21594872,ENST00000640621.1,ENSG00000108433.17,GOSR2
Q6P2C8-4,130,77.75169231,ENST00000474263.1,ENSG00000160563.14,MED27
Q96C03-2,205,58.02531707,ENST00000395704.8,ENSG00000177427.13,MIEF2
O95758-7,457,72.42054705,ENST00000343327.6,ENSG00000119314.16,PTBP3
Q6FI81-3,299,74.27745819,ENST00000567518.5,ENSG00000005194.15,CIAPIN1
Q96BR9-2,338,66.94038462,na,na,na
Q9NQ48-2,282,84.22109929,ENST00000684620.1,ENSG00000163818.19,LZTFL1
Q17RN3-2,267,76.16891386,ENST00000343358.11,ENSG00000130244.13,FAM98C
Q9NUI1-2,211,63.62412322,ENST00000439661.5,ENSG00000242612.7,DECR2
P04637-8,209,83.37488038,ENST00000510385.5,ENSG00000141510.18,TP53
Q6UN15-3,520,58.088,ENST00000306932.10,ENSG00000145216.16,FIP1L1
P23368-2,479,93.67336117,ENST00000382927.3,ENSG00000082212.13,ME2
Q9UKR0-3,111,70.03486486,ENST00000529888.5,ENSG00000186474.16,KLK12
Q86SX3-5,352,70.31786932,ENST00000392527.5,ENSG00000185347.18,TEDC1
O95394-4,570,92.7484386,ENST00000508748.5,ENSG00000013375.16,PGM3
Q9UNH5-5,610,71.46954098,ENST00000644813.1,ENSG00000079335.20,CDC14A
Q96J86-3,132,64.05530303,ENST00000400043.3,ENSG00000166265.13,CYYR1
Q7Z692-2,142,88.54105634,na,na,na
P52895-2,139,91.05115108,ENST00000455190.2,ENSG00000151632.18,AKR1C2
Q9Y232-4,412,74.99558252,ENST00000343762.5,ENSG00000153046.18,CDYL
Q8IUB3-2,89,69.45101124,ENST00000335769.2,ENSG00000182931.10,WFDC10B
Q4JDL3-9,104,79.16855769,ENST00000510335.5,ENSG00000204179.11,PTPN20
P33260-2,431,89.40723898,ENST00000339022.6,ENSG00000108242.13,CYP2C18
P26436-2,246,63.51487805,ENST00000315608.7,ENSG00000134940.14,ACRV1
Q7Z4I7-2,365,82.74575342,ENST00000324938.9,ENSG00000072163.20,LIMS2
Q12857-3,501,63.52914172,ENST00000407417.7,ENSG00000162599.17,NFIA
Q9Y4P1-3,280,82.671,na,na,na
P49758-16,460,88.70623913,ENST00000355512.10,ENSG00000182732.18,RGS6
Q8WV48-3,139,64.86179856,ENST00000378407.7,ENSG00000159884.12,CCDC107
P11234-2,228,82.02074561,na,na,na
P45984-4,424,81.05129717,ENST00000455781.5,ENSG00000050748.18,MAPK9
Q8IZL9-2,243,67.31246914,ENST00000375871.8,ENSG00000156345.18,CDK20
A2A2Y4-3,362,70.0769337,ENST00000376434.5,ENSG00000172159.16,FRMD3
Q9NWS1-5,294,58.04353741,na,na,na
Q06609-4,340,81.89847059,ENST00000645673.2,ENSG00000051180.17,RAD51
Q9NZ43-3,135,86.49688889,ENST00000595101.5,ENSG00000053501.14,USE1
P10599-2,85,85.52176471,ENST00000374515.9,ENSG00000136810.13,TXN
O43521-11,135,59.19007407,na,na,na
P43115-12,429,71.69076923,na,na,na
Q14406-3,139,74.89539568,ENST00000438387.6,ENSG00000204414.14,CSHL1
Q5DX21-2,430,73.61809302,ENST00000425327.6,ENSG00000144847.13,IGSF11
Q86YD3-4,351,66.65897436,ENST00000354284.8,ENSG00000149582.16,TMEM25
Q6QEF8-2,286,71.9051049,na,na,na
Q96PD5-2,634,75.22264984,ENST00000292609.8,ENSG00000161031.13,PGLYRP2
Q14257-2,335,71.53408955,ENST00000320963.9,ENSG00000117906.14,RCN2
Q9BRR6-6,78,68.91153846,ENST00000567941.5,ENSG00000159322.18,ADPGK
Q9NVN3-1,536,87.29095149,ENST00000462949.5,ENSG00000111785.21,RIC8B
Q86XA0-2,123,88.23455285,ENST00000588822.1,ENSG00000181038.14,METTL23
O95169-3,155,92.93329032,ENST00000370322.5,ENSG00000166136.16,NDUFB8
P48651-3,301,62.17677741,ENST00000522072.1,ENSG00000156471.13,PTDSS1
P13646-3,420,75.8662381,ENST00000336861.7,ENSG00000171401.15,KRT13
Q6ZTW0-2,271,77.82789668,na,na,na
Q6NT76-2,405,68.11548148,ENST00000558662.5,ENSG00000147421.18,HMBOX1
O15374-5,439,77.47810934,ENST00000472422.6,ENSG00000168679.18,SLC16A4
Q8IXY8-2,337,87.54991098,ENST00000440797.6,ENSG00000185250.16,PPIL6
Q6PIL6-3,188,82.65898936,ENST00000509207.1,ENSG00000185774.16,KCNIP4
Q8NDV1-2,210,87.15,na,na,na
O94810-2,456,83.17223684,ENST00000359740.6,ENSG00000076344.16,RGS11
Q969K4-3,453,85.34699779,na,na,na
P52434-5,86,80.23372093,ENST00000443489.5,ENSG00000163882.10,POLR2H
Q96RR4-3,541,69.70009242,ENST00000337174.7,ENSG00000110931.19,CAMKK2
P49810-2,414,71.09635266,na,na,na
O43474-1,479,53.00319415,ENST00000374672.5,ENSG00000136826.15,KLF4
Q8N6Q3-3,145,83.416,ENST00000378012.3,ENSG00000204936.10,CD177
Q9BX59-5,254,64.43051181,na,na,na
Q8N690-2,88,73.64602273,ENST00000376315.2,ENSG00000180483.7,DEFB119
Q96N77-4,424,50.16981132,ENST00000547026.6,ENSG00000167528.13,ZNF641
O95990-2,135,74.79125926,ENST00000464064.5,ENSG00000168309.18,FAM107A
Q7L513-15,141,67.22539007,ENST00000350710.3,ENSG00000132185.18,FCRLA
P36871-2,580,95.04565517,ENST00000371083.4,ENSG00000079739.17,PGM1
Q86VK4-5,516,49.76594961,ENST00000442160.7,ENSG00000119725.21,ZNF410
Q5VZ03-3,135,75.18059259,ENST00000375855.3,ENSG00000130045.17,NXNL2
Q92597-3,313,78.16226837,na,na,na
Q9NW68-8,374,66.12927807,ENST00000419121.6,ENSG00000160058.19,BSDC1
Q8N2G8-3,491,76.4795723,na,na,na
Q9NZC7-5,234,79.08675214,ENST00000406884.6,ENSG00000186153.18,WWOX
Q96I27-2,372,69.86080645,ENST00000439556.3,ENSG00000257591.6,ZNF625
O14763-2,411,71.68722628,ENST00000347739.3,ENSG00000120889.13,TNFRSF10B
Q8N4P3-2,140,95.94464286,ENST00000330334.7,ENSG00000184508.12,HDDC3
Q15007-2,151,88.89622517,ENST00000337387.4,ENSG00000146457.16,WTAP
Q16635-6,254,82.70594488,na,na,na
Q9Y371-3,265,84.82509434,ENST00000535010.5,ENSG00000097033.14,SH3GLB1
Q9BTF0-2,303,73.0279538,ENST00000378727.8,ENSG00000138050.15,THUMPD2
P05549-5,431,67.36930394,ENST00000379608.9,ENSG00000137203.15,TFAP2A
P37173-2,592,79.97336149,ENST00000359013.4,ENSG00000163513.19,TGFBR2
Q96GE6-3,81,75.69234568,ENST00000540479.6,ENSG00000129007.16,CALML4
Q13555-5,527,81.42053131,ENST00000322635.7,ENSG00000148660.21,CAMK2G
Q5VUD6-2,344,85.14026163,ENST00000371691.5,ENSG00000165716.11,DIPK1B
Q5TID7-2,418,64.06370813,na,na,na
Q9UKI9-2,438,59.00269406,ENST00000260264.8,ENSG00000137709.10,POU2F3
P00390-3,493,89.79809331,ENST00000546342.5,ENSG00000104687.14,GSR
P21754-2,372,75.50432796,na,na,na
Q9NR12-4,287,66.22700348,ENST00000393551.5,ENSG00000196923.14,PDLIM7
P04921-3,109,69.01146789,ENST00000409836.3,ENSG00000136732.16,GYPC
P0CAP1-2,445,78.4194382,na,na,na
Q8TCC7-5,419,86.59608592,ENST00000535878.5,ENSG00000149452.16,SLC22A8
Q9NXK8-2,273,88.73600733,ENST00000591009.1,ENSG00000127452.9,FBXL12
Q1MX18-4,490,87.28304082,ENST00000525218.1,ENSG00000188487.12,INSC
Q9HAD4-2,404,79.22779703,ENST00000507029.5,ENSG00000164253.14,WDR41
Q9UBX7-1,250,87.03016,ENST00000453757.8,ENSG00000167757.14,KLK11
Q12849-5,318,74.86358491,ENST00000502323.5,ENSG00000132463.15,GRSF1
P43115-8,394,74.94994924,na,na,na
P07910-3,226,67.26712389,ENST00000556628.5,ENSG00000092199.19,HNRNPC
P35052-2,287,79.77174216,na,na,na
Q7Z434-6,131,61.06030534,na,na,na
Q3SYC2-2,252,93.12488095,ENST00000526712.1,ENSG00000166391.15,MOGAT2
Q14195-2,684,81.63096491,ENST00000343218.10,ENSG00000113657.13,DPYSL3
Q8NHJ6-2,447,66.94167785,na,na,na
Q07866-5,616,72.77928571,na,na,na
P07101-5,407,81.02238329,na,na,na
P58340-5,243,67.06609053,ENST00000651984.1,ENSG00000178053.20,MLF1
O95238-2,319,70.45084639,ENST00000544425.2,ENSG00000124664.11,SPDEF
O43699-5,389,81.06465296,ENST00000359982.8,ENSG00000105492.16,SIGLEC6
O14807-2,132,85.68287879,ENST00000614350.4,ENSG00000158186.13,MRAS
P53990-4,366,71.92322404,ENST00000378799.11,ENSG00000182149.21,IST1
Q92633-2,365,84.17646575,na,na,na
Q13555-7,533,80.14362101,na,na,na
O95727-2,194,59.67835052,ENST00000533709.1,ENSG00000109943.9,CRTAM
Q9P2U7-3,548,79.97182482,na,na,na
Q5SQI0-5,323,75.61272446,ENST00000376483.8,ENSG00000137343.18,ATAT1
Q92564-2,257,73.63490272,ENST00000381441.7,ENSG00000109184.15,DCUN1D4
Q6IQ49-3,356,61.96789326,na,na,na
Q9BZG8-2,363,88.94209366,ENST00000570477.6,ENSG00000108963.19,DPH1
O60701-3,397,92.49448363,ENST00000507089.5,ENSG00000109814.12,UGDH
Q8NDF8-3,585,69.02153846,na,na,na
P45379-5,297,79.46929293,na,na,na
Q9BX40-3,239,55.03644351,na,na,na
P14921-4,225,72.99608889,ENST00000535549.5,ENSG00000134954.14,ETS1
Q2T9K0-4,396,68.60505051,ENST00000381975.7,ENSG00000145014.18,TMEM44
Q76EJ3-2,249,63.37763052,ENST00000375259.9,ENSG00000130958.13,SLC35D2
Q68D86-2,483,75.37242236,ENST00000584156.5,ENSG00000150636.17,CCDC102B
Q96F24-2,237,78.06755274,na,na,na
Q8N9L1-2,256,60.70683594,na,na,na
Q9BRP4-3,277,94.88476534,ENST00000535604.5,ENSG00000175575.13,PAAF1
Q969Z3-2,257,88.8629572,ENST00000359316.6,ENSG00000117791.16,MTARC2
Q96SA4-3,459,77.90339869,ENST00000536859.5,ENSG00000168528.12,SERINC2
Q99836-4,146,73.98691781,ENST00000650112.2,ENSG00000172936.16,MYD88
Q9H6V9-4,195,91.72958974,ENST00000541941.5,ENSG00000118961.15,LDAH
Q5JTD0-4,482,61.52873444,na,na,na
Q9UKW6-3,138,70.5607971,ENST00000532417.1,ENSG00000135374.11,ELF5
Q7Z5L0-2,70,79.73042857,ENST00000354194.4,ENSG00000182853.12,VMO1
P46098-3,463,82.76514039,ENST00000299961.5,ENSG00000166736.12,HTR3A
P11912-2,188,63.5837766,ENST00000444740.2,ENSG00000105369.10,CD79A
Q9BWK5-2,128,68.34679688,na,na,na
O60921-2,259,90.1392278,ENST00000432325.5,ENSG00000136273.13,HUS1
P07492-2,138,66.01985507,ENST00000529320.2,ENSG00000134443.10,GRP
P46937-3,454,59.00284141,ENST00000629586.2,ENSG00000137693.14,YAP1
Q96AB3-3,135,74.37133333,ENST00000438389.6,ENSG00000063241.8,ISOC2
Q9Y6J8-2,247,86.58048583,na,na,na
Q9UKR8-4,160,78.679625,ENST00000621731.4,ENSG00000130167.14,TSPAN16
Q9UL58-2,304,55.71838816,ENST00000610573.4,ENSG00000149054.16,ZNF215
Q96QE5-4,171,73.19871345,ENST00000306049.9,ENSG00000172171.11,TEFM
O60880-3,58,82.97810345,ENST00000491950.5,ENSG00000183918.17,SH2D1A
Q7LG56-6,423,75.96042553,na,na,na
Q6DKJ4-2,177,86.45468927,na,na,na
Q96FG2-6,391,68.19805627,ENST00000315658.11,ENSG00000115459.18,ELMOD3
Q9UHI5-4,430,71.85706977,ENST00000529705.6,ENSG00000092068.21,SLC7A8
Q5T0U0-2,284,81.27271127,na,na,na
Q7Z4G1-2,98,81.4044898,ENST00000355801.4,ENSG00000188243.14,COMMD6
Q8N584-3,76,68.35434211,ENST00000584250.1,ENSG00000168234.13,TTC39C
Q16629-2,135,66.24259259,na,na,na
Q9UBR5-3,67,71.34492537,ENST00000362093.4,ENSG00000217555.13,CKLF
O14603-2,71,42.99929577,ENST00000472391.1,ENSG00000169807.10,PRY2
Q9H7X0-2,249,77.66875502,ENST00000424546.6,ENSG00000122390.19,NAA60
P42771-4,167,76.67790419,ENST00000498124.1,ENSG00000147889.18,CDKN2A
P26378-1,380,73.45810526,ENST00000371823.8,ENSG00000162374.18,ELAVL4
Q8N8B7-2,381,71.01128609,na,na,na
Q9BQ16-6,340,71.19582353,na,na,na
Q9HBI1-3,327,87.13828746,ENST00000404989.1,ENSG00000188677.15,PARVB
Q9H3U5-2,78,62.67935897,ENST00000480292.5,ENSG00000118855.21,MFSD1
Q96G75-2,333,90.69447447,na,na,na
P32121-5,394,80.52456853,ENST00000381488.10,ENSG00000141480.18,ARRB2
O95704-2,484,63.65270661,ENST00000412920.7,ENSG00000113108.20,APBB3
Q9Y6M1-6,531,76.89694915,na,na,na
Q6UWM7-2,394,94.08454315,ENST00000537670.5,ENSG00000188501.11,LCTL
Q86WD7-6,337,90.70795252,ENST00000448305.6,ENSG00000170054.16,SERPINA9
Q6ICL3-5,178,83.86747191,ENST00000432883.5,ENSG00000183597.16,TANGO2
Q13133-3,402,86.24455224,ENST00000395397.7,ENSG00000025434.19,NR1H3
P20151-2,223,80.69,ENST00000358049.8,ENSG00000167751.13,KLK2
P42330-2,204,96.03034314,na,na,na
Q9BW83-2,185,90.42243243,ENST00000340630.9,ENSG00000100360.15,IFT27
Q96MU8-2,492,76.88613821,ENST00000327813.9,ENSG00000183762.13,KREMEN1
Q16585-2,248,82.52149194,na,na,na
Q8IVP9-2,353,67.17583569,na,na,na
O43541-4,338,64.98946746,ENST00000557916.5,ENSG00000137834.15,SMAD6
O43474-4,429,53.18939394,na,na,na
Q9C0K3-2,47,62.35255319,na,na,na
P55036-2,268,75.16772388,na,na,na
Q9UN30-2,302,66.79963576,ENST00000380043.7,ENSG00000047634.15,SCML1
O76083-2,533,87.49876173,ENST00000335512.8,ENSG00000160191.18,PDE9A
Q6ZVK8-2,223,84.86376682,na,na,na
Q93038-8,234,66.56320513,ENST00000351748.7,ENSG00000215788.11,TNFRSF25
Q5TBB1-2,257,76.89225681,ENST00000422660.6,ENSG00000136104.21,RNASEH2B
Q96DU3-2,331,78.06945619,ENST00000368059.7,ENSG00000162739.14,SLAMF6
Q8TEB1-2,520,83.94755769,ENST00000396941.8,ENSG00000100897.18,DCAF11
P61916-2,125,89.69168,ENST00000541064.5,ENSG00000119655.11,NPC2
P20340-3,104,66.97403846,ENST00000541588.5,ENSG00000175582.20,RAB6A
Q16401-2,461,90.67982646,ENST00000373904.5,ENSG00000095261.14,PSMD5
O43280-2,552,90.97929348,ENST00000397925.2,ENSG00000118094.12,TREH
Q06413-4,417,55.84081535,ENST00000628656.2,ENSG00000081189.16,MEF2C
Q9NR56-6,342,68.37888889,ENST00000357472.7,ENSG00000152601.18,MBNL1
O60573-2,234,83.17982906,ENST00000409098.5,ENSG00000135930.15,EIF4E2
O14662-5,321,75.82130841,ENST00000358029.8,ENSG00000124222.22,STX16
O95944-3,258,74.13775194,ENST00000373083.8,ENSG00000096264.14,NCR2
Q9UEU0-2,171,84.30807018,na,na,na
Q96JB5-3,281,77.58608541,na,na,na
O15535-2,445,60.8907191,ENST00000425468.6,ENSG00000137185.13,ZSCAN9
Q9UKT9-5,414,59.00748792,ENST00000439016.2,ENSG00000161405.17,IKZF3
P28472-4,388,78.46185567,ENST00000636466.1,ENSG00000166206.15,GABRB3
Q7Z3B4-2,291,90.80505155,na,na,na
Q8N983-6,235,75.76987234,ENST00000342071.5,ENSG00000055950.17,MRPL43
Q6UXV1-2,192,70.37510417,na,na,na
Q9BWG6-2,195,70.07215385,ENST00000368902.1,ENSG00000163156.12,SCNM1
Q9H6K1-2,232,57.81357759,ENST00000374026.7,ENSG00000196821.10,ILRUN
Q6UXH8-3,215,69.92255814,na,na,na
A5PLN9-2,411,88.23355231,ENST00000231526.8,ENSG00000113597.18,TRAPPC13
Q7RTV3-2,306,59.01120915,na,na,na
Q9Y265-2,386,86.59018135,na,na,na
Q7L5Y1-4,450,88.06764444,na,na,na
P59901-2,433,84.05903002,na,na,na
Q9UJT1-4,237,83.12383966,ENST00000539018.5,ENSG00000108423.15,TUBD1
O15446-2,512,55.15376953,ENST00000589804.1,ENSG00000117877.11,POLR1G
P01871-2,474,85.43567511,na,na,na
Q9BPX7-2,479,82.96453027,ENST00000447342.5,ENSG00000136197.14,C7orf25
O96017-10,140,67.66678571,na,na,na
Q9HAH7-1,487,49.14271047,na,na,na
O15488-2,470,70.63478723,ENST00000398806.8,ENSG00000056998.20,GYG2
P68543-2,206,73.01975728,na,na,na
Q3YBR2-3,187,76.2586631,na,na,na
Q9UBI4-4,347,69.81677233,ENST00000564777.5,ENSG00000067221.14,STOML1
P41217-2,269,87.06680297,ENST00000315711.12,ENSG00000091972.18,CD200
Q96BU1-2,342,54.82997076,na,na,na
P13929-2,406,97.55630542,na,na,na
Q6NXT4-3,438,68.32194064,ENST00000435660.5,ENSG00000152683.14,SLC30A6
Q2NL68-3,193,62.15683938,na,na,na
Q86V25-6,251,83.94593625,ENST00000366967.6,ENSG00000143494.16,VASH2
Q8TDQ7-4,206,96.69427184,ENST00000507534.5,ENSG00000163281.12,GNPDA2
P53370-2,147,95.20979592,ENST00000339154.6,ENSG00000170917.14,NUDT6
P20333-2,268,79.89921642,na,na,na
O75771-7,212,86.03410377,na,na,na
Q86TU7-3,284,91.64940141,na,na,na
Q9Y286-4,145,88.62062069,ENST00000600577.1,ENSG00000168995.13,SIGLEC7
Q8NBJ7-5,217,84.6081106,ENST00000395435.7,ENSG00000129103.19,SUMF2
Q8WW14-2,154,83.95090909,ENST00000369210.7,ENSG00000165863.17,C10orf82
Q70Z53-5,313,71.02031949,na,na,na
Q9P035-2,307,87.31661238,ENST00000442729.6,ENSG00000074696.13,HACD3
Q9NR90-2,438,60.96461187,ENST00000382365.7,ENSG00000187191.16,DAZ3
Q569K4-3,369,61.74276423,ENST00000336917.9,ENSG00000144331.20,ZNF385B
Q86TJ2-3,328,86.10161585,ENST00000515646.1,ENSG00000173011.12,TADA2B
Q8IYB5-3,436,63.10644495,ENST00000370452.7,ENSG00000112305.15,SMAP1
P56705-2,296,93.55533784,na,na,na
Q96IV6-2,310,93.23732258,ENST00000517938.5,ENSG00000170271.11,FAXDC2
Q9UGV2-2,363,81.93256198,ENST00000359675.6,ENSG00000101079.21,NDRG3
Q5VSG8-2,235,91.48676596,ENST00000329006.5,ENSG00000185090.15,MANEAL
Q8N819-3,112,84.511875,ENST00000396735.6,ENSG00000213889.11,PPM1N
Q15109-10,386,84.23556995,na,na,na
Q96PP8-2,489,89.89157464,na,na,na
Q15223-3,352,88.31133523,ENST00000340882.2,ENSG00000110400.11,NECTIN1
Q8NEY8-8,367,58.40286104,ENST00000358314.12,ENSG00000134283.18,PPHLN1
Q71F23-3,337,60.73718101,na,na,na
Q16517-2,54,82.21703704,ENST00000346199.3,ENSG00000053438.11,NNAT
Q3SY77-2,489,89.61537832,ENST00000513300.5,ENSG00000168671.10,UGT3A2
Q7Z3Q1-3,386,85.45468912,na,na,na
Q0PNE2-2,250,83.05104,na,na,na
P45378-2,258,78.66635659,ENST00000278317.11,ENSG00000130595.19,TNNT3
P24071-11,253,80.60612648,ENST00000391724.3,ENSG00000186431.19,FCAR
Q5JRV8-3,325,66.55298462,ENST00000371369.9,ENSG00000125355.16,TMEM255A
Q13404-6,103,88.26757282,ENST00000415862.6,ENSG00000244687.13,UBE2V1
Q96NL0-5,456,71.42743421,ENST00000394654.4,ENSG00000105784.16,RUNDC3B
O43709-2,220,84.49495455,na,na,na
Q8N587-2,350,71.44442857,na,na,na
Q9Y603-6,262,56.23980916,ENST00000627426.2,ENSG00000010030.14,ETV7
P26436-8,155,60.45941935,na,na,na
Q3MHD2-2,198,89.59515152,na,na,na
Q6UY27-2,70,75.87771429,ENST00000436890.2,ENSG00000196844.9,PATE2
Q96AQ7-3,129,63.55263566,na,na,na
Q9UMX9-3,471,71.67974522,na,na,na
P63092-3,379,94.10437995,ENST00000265620.11,ENSG00000087460.29,GNAS
C9JJ37-2,162,84.4082716,na,na,na
O95793-2,496,70.88508065,ENST00000340954.11,ENSG00000124214.21,STAU1
P13688-3,321,91.1623676,na,na,na
Q9NYA1-2,470,81.61974468,ENST00000323374.8,ENSG00000176170.14,SPHK1
Q86TW2-2,523,85.49135755,ENST00000238561.10,ENSG00000063761.16,ADCK1
Q03154-4,373,95.46817694,ENST00000476351.5,ENSG00000243989.9,ACY1
P55789-2,125,96.55328,na,na,na
Q8WVN8-4,340,81.71047059,ENST00000569423.5,ENSG00000140367.12,UBE2Q2
Q9H0F5-4,439,55.53314351,ENST00000611646.4,ENSG00000137075.18,RNF38
Q6P6B7-2,304,90.73871711,ENST00000191063.8,ENSG00000134461.16,ANKRD16
O43670-2,463,62.14015119,ENST00000394673.6,ENSG00000010244.19,ZNF207
Q9GZN8-2,199,77.56341709,ENST00000399672.5,ENSG00000101220.18,C20orf27
P0DPB3-3,255,72.91466667,na,na,na
Q12800-2,450,73.49106667,ENST00000548115.5,ENSG00000135457.11,TFCP2
Q9UF11-2,208,70.73639423,ENST00000398492.8,ENSG00000021300.14,PLEKHB1
Q7Z7H5-2,211,84.17241706,na,na,na
P32297-1,504,80.34353175,na,na,na
Q53G59-2,606,90.93145215,na,na,na
Q96HL8-2,323,75.24801858,ENST00000403712.6,ENSG00000035115.22,SH3YL1
Q9BWP8-10,285,76.46122807,ENST00000418971.6,ENSG00000118004.18,COLEC11
Q86WH2-2,90,59.17711111,ENST00000283172.8,ENSG00000153179.13,RASSF3
Q6NTF9-2,409,65.62657702,na,na,na
Q96LP6-3,107,56.30392523,ENST00000547347.5,ENSG00000179088.16,C12orf42
P55345-7,277,89.00805054,na,na,na
Q9H1Y3-2,323,68.05941176,na,na,na
O75638-2,180,69.01038889,ENST00000369585.4,ENSG00000126890.14,CTAG2
Q9BRS8-2,93,61.79215054,ENST00000344870.4,ENSG00000166173.11,LARP6
Q9NZ09-3,538,57.77042751,na,na,na
P39656-3,438,87.18363014,na,na,na
Q9NYR9-4,97,60.3942268,ENST00000479407.5,ENSG00000168256.18,NKIRAS2
Q9Y3V2-4,200,75.3538,na,na,na
Q8WXS3-4,80,62.703,ENST00000306391.10,ENSG00000164929.17,BAALC
Q15041-3,151,63.08331126,na,na,na
P41597-2,360,82.13558333,ENST00000445132.3,ENSG00000121807.7,CCR2
Q9NZA1-2,251,90.09677291,ENST00000339561.12,ENSG00000112782.19,CLIC5
O75414-3,163,52.62263804,ENST00000451657.6,ENSG00000172113.10,NME6
O75426-4,568,79.6468838,ENST00000468962.5,ENSG00000106336.13,FBXO24
P07585-5,75,67.1436,ENST00000456569.2,ENSG00000011465.18,DCN
P54845-2,98,90.85653061,ENST00000396995.1,ENSG00000129535.13,NRL
Q99788-2,371,78.82630728,ENST00000552995.5,ENSG00000174600.14,CMKLR1
P40126-2,552,83.55706522,ENST00000446125.1,ENSG00000080166.16,DCT
O94788-2,480,92.3795625,ENST00000347587.7,ENSG00000128918.15,ALDH1A2
P42785-2,517,87.11491296,ENST00000393399.6,ENSG00000137509.12,PRCP
P15812-6,286,80.22821678,ENST00000368156.5,ENSG00000158488.16,CD1E
O95219-2,305,91.95072131,na,na,na
Q5TAB7-2,70,70.53,ENST00000369687.2,ENSG00000203877.9,RIPPLY2
O00219-2,281,82.49131673,ENST00000219322.7,ENSG00000103044.11,HAS3
